Date_ENPH_L01d,Open_ENPH_L01d,High_ENPH_L01d,Low_ENPH_L01d,Close_ENPH_L01d,Adj Close_ENPH_L01d,Volume_ENPH_L01d,Daily_Return_ENPH_L01d,Vol5_ENPH_L01d,Vol10_ENPH_L01d,Vol20_ENPH_L01d,Vol60_ENPH_L01d,SMA5_ENPH_L01d,SMA10_ENPH_L01d,SMA30_ENPH_L01d,SMA60_ENPH_L01d,SMA100_ENPH_L01d,EMA5_ENPH_L01d,EMA10_ENPH_L01d,EMA30_ENPH_L01d,EMA60_ENPH_L01d,EMA100_ENPH_L01d,Short12_ENPH_L01d,Long26_ENPH_L01d,MACD_ENPH_L01d,SIGNAL9_ENPH_L01d,Ret5/10_ENPH_L01d,Ret10/30_ENPH_L01d,Ret30/60_ENPH_L01d,Ret30/100_ENPH_L01d,Emaret5/10_ENPH_L01d,Emaret10/30_ENPH_L01d,Emaret30/60_ENPH_L01d,Emaret30/100_ENPH_L01d,RetMACD_ENPH_L01d,DayRange_ENPH_L01d,average20r_ENPH_L01d,PRVHI_ENPH_L01d,HitLevel_ENPH_L01d,hitlevel_2_ENPH_L01d,hitlevel_1.8_ENPH_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf,ret_ensemble,ensemble
2023-01-20,224.75,227.8999938964844,219.8300018310547,222.5399932861328,222.5399932861328,6102200.0,-0.192854613722071,5.36967170098722,4.128139048703246,3.7521702583559953,3.9004870761425807,238.54199829101563,236.4669998168945,275.09766540527346,289.2564997355143,285.5102996826172,233.285036958608,239.90222168059455,263.64835894534895,275.121578207009,273.27394543953733,242.71066782337647,260.1916442313157,-17.480976407939238,-16.57448949192359,2.6512129654319665,-2.6512129654319665,-2.6512129654319665,2.6512129654319665,2.6512129654319665,-2.6512129654319665,-2.6512129654319665,-2.6512129654319665,-2.6512129654319665,16.36000061035159,14.30450210571289,227.8999938964844,216.5249966430664,219.4999969482422,222.474997253418,1.0,1.008775002328984,0.192854613722071,1.0,-0.192854613722071,0.9724171594759274,-1.0,0.192854613722071,0.9619747957392889,-1.0,0.192854613722071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192854613722071,-1,-0.192854613722071,-1,-0.192854613722071,-1,0.192854613722071,-1,-0.192854613722071,-1
2023-01-23,223.5800018310547,234.3300018310547,217.9700012207031,228.4400024414062,228.4400024414062,4818300.0,2.6512129654319665,5.52666295900482,4.17804800213078,3.574550210290813,3.862910849946796,235.06399841308595,235.9460006713867,272.143999226888,288.6373331705729,284.9464996337891,231.67002545287409,237.818181818924,261.3768520741268,273.5910347392843,272.3861445880892,240.51518084153489,257.8396707653965,-17.32448992386159,-16.72448957831119,3.926633306267741,3.926633306267741,3.926633306267741,-3.926633306267741,-3.926633306267741,3.926633306267741,3.926633306267741,3.926633306267741,3.926633306267741,8.669998168945284,13.531501770019531,234.3300018310547,196.43008926391605,199.29098968505863,202.1518901062012,0.0,0.9962618469658693,-2.6512129654319665,-1.0,2.6512129654319665,0.9741476605403907,-1.0,-2.6512129654319665,0.925351463997686,-1.0,-2.6512129654319665,0.0,0.0,2.0,0.093522646,0.0647299665,0.9599370956420898,0.862469345331192,-2.6512129654319665,-1,-2.6512129654319665,-1,-2.6512129654319665,-1,-2.6512129654319665,-1,-2.6512129654319665,-1
2023-01-24,222.5,223.9499969482422,215.2799987792969,219.4700012207031,219.4700012207031,5967600.0,-3.926633306267741,5.236156456970837,4.293520037415474,3.4843285914037323,3.6588195313781338,228.74599914550785,235.0990005493164,268.7973327636719,287.4306666056316,284.2834997558594,227.6033507088171,234.48214898288376,258.6731842771317,271.8165746239209,271.3383001649726,237.2774608998685,254.99747302134512,-17.720012121476657,-16.923594086944284,4.1691319294626,4.1691319294626,4.1691319294626,-4.1691319294626,-4.1691319294626,4.1691319294626,4.1691319294626,4.1691319294626,4.1691319294626,10.030014038085994,13.296501922607428,223.9499969482422,204.56069793701167,207.2669982910156,209.97329864501955,0.0,0.9729773355524075,3.926633306267741,-1.0,3.926633306267741,0.9706638722653093,-1.0,3.926633306267741,0.9523094980558723,-1.0,3.926633306267741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.926633306267741,1,3.926633306267741,-1,3.926633306267741,-1,3.926633306267741,-1,3.926633306267741,1
2023-01-25,207.1699981689453,211.7100067138672,201.6799926757812,210.3200073242188,210.3200073242188,6627900.0,-4.1691319294626,5.10686910651066,4.437204561827865,3.536241574905204,3.623796225253692,220.7480010986328,233.1480010986328,265.1563334147135,285.8346669514974,283.5222998046875,221.84223624728435,230.089032317672,255.553624473718,269.8002937288487,270.130017138423,233.1301603497685,251.68803111785428,-18.557870768085763,-17.25044942317258,1.0935731131904765,1.0935731131904765,1.0935731131904765,-1.0935731131904765,-1.0935731131904765,1.0935731131904765,1.0935731131904765,1.0935731131904765,1.0935731131904765,10.8800048828125,12.877501678466803,211.7100067138672,194.69769271850583,197.3569931030273,200.0162934875488,0.0,0.9468148989415776,4.1691319294626,-1.0,4.1691319294626,0.964158239150653,-1.0,4.1691319294626,0.9758389697140438,-1.0,4.1691319294626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1691319294626,1,4.1691319294626,-1,4.1691319294626,1,4.1691319294626,-1,-4.1691319294626,1
2023-01-26,213.8999938964844,214.4900054931641,203.6100006103516,208.0200042724609,208.0200042724609,3510100.0,-1.0935731131904765,2.828467653455954,4.118740358116399,3.334700459795611,3.6242477584448505,217.7580017089844,230.06800079345703,261.3950007120768,284.21416702270506,282.7838999938965,217.2348255890099,226.0764817639972,252.48693929944335,267.77471046798354,268.9001158935524,229.26705941479813,248.45336246263997,-19.186303047841815,-17.63762014810643,-0.99509279055607,-0.99509279055607,-0.99509279055607,0.99509279055607,0.99509279055607,-0.99509279055607,-0.99509279055607,-0.99509279055607,-0.99509279055607,8.919998168945284,12.795001220703128,214.4900054931641,183.37950302124025,185.9550033569336,188.53050369262692,1.0,0.9464940841750353,1.0935731131904765,-1.0,1.0935731131904765,0.9608908626585175,-1.0,1.0935731131904765,0.9201083044130838,-1.0,1.0935731131904765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0935731131904765,1,1.0935731131904765,-1,-1.0935731131904765,-1,1.0935731131904765,-1,-1.0935731131904765,1
2023-01-27,206.6499938964844,213.5899963378906,204.6699981689453,210.0899963378906,210.0899963378906,3731400.0,0.99509279055607,2.9945830304767385,4.104483698135509,3.3588598249415766,3.626914676700764,215.26800231933595,226.90500030517575,257.531667582194,282.59900029500324,282.0940998840332,214.8532158386368,223.16984805015963,249.7516526567626,265.8834083653575,267.73555907066805,226.3167420183508,245.61163163858444,-19.29488962023362,-17.96907404253187,-1.0138535484511049,-1.0138535484511049,-1.0138535484511049,1.0138535484511049,1.0138535484511049,-1.0138535484511049,-1.0138535484511049,-1.0138535484511049,-1.0138535484511049,11.740005493164093,12.867002105712896,213.5899963378906,186.3410028076172,188.90000305175784,191.45900329589847,1.0,0.9487142285529687,-0.99509279055607,-1.0,-0.99509279055607,0.9627340687633861,-1.0,-0.99509279055607,0.9260928707583977,-1.0,-0.99509279055607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99509279055607,1,-0.99509279055607,-1,-0.99509279055607,-1,-0.99509279055607,-1,0.99509279055607,1
2023-01-30,208.4299926757812,217.9900054931641,206.25,212.2200012207031,212.2200012207031,4017900.0,1.0138535484511049,2.534882399509196,4.053917674171204,3.3924819974948357,3.6239696340439833,212.0240020751953,223.54400024414065,253.51233469645183,281.1446667989095,281.28809982299805,213.9754776326589,221.17896680844024,247.33025578992007,264.1239523934017,266.636241093441,224.14801266486657,243.1381775335562,-18.990164868689615,-18.17329220776342,-4.316277263886756,-4.316277263886756,-4.316277263886756,-4.316277263886756,4.316277263886756,-4.316277263886756,-4.316277263886756,-4.316277263886756,-4.316277263886756,9.430007934570284,12.976002502441412,217.9900054931641,185.28259170532223,187.8559921264648,190.4293925476074,1.0,0.9484665293796124,-1.0138535484511049,-1.0,-1.0138535484511049,0.9674314005543748,-1.0,-1.0138535484511049,0.9361231853670829,-1.0,-1.0138535484511049,0.0,0.0,3.0,0.0166042428463697,0.0064189426154565,0.9969844222068788,0.964905599753062,1.0138535484511049,1,-1.0138535484511049,-1,-1.0138535484511049,-1,-1.0138535484511049,-1,1.0138535484511049,1
2023-01-31,212.1699981689453,221.5800018310547,212.1499938964844,221.3800048828125,221.3800048828125,4161900.0,4.316277263886756,3.122504289799122,4.315104864905821,3.596668960737961,3.657273175013293,212.4060028076172,220.5760009765625,250.42300160725912,280.0093335469564,280.33879989624023,216.44365338271007,221.2155191855988,245.6560460539777,262.7225114914152,265.74007800016125,223.7221653137813,241.5264610409085,-17.804295727127197,-18.099492911636176,-2.6018585146770423,-2.6018585146770423,-2.6018585146770423,-2.6018585146770423,2.6018585146770423,-2.6018585146770423,-2.6018585146770423,-2.6018585146770423,2.6018585146770423,12.729995727539006,12.552001953125002,221.5800018310547,189.44279998779297,192.03800048828128,194.63320098876957,1.0,0.9629606206805181,-4.316277263886756,-1.0,-4.316277263886756,0.9784288831974526,-1.0,-4.316277263886756,0.9834291256421905,-1.0,-4.316277263886756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.316277263886756,1,-4.316277263886756,1,-4.316277263886756,1,-4.316277263886756,1,4.316277263886756,1
2023-02-01,221.2599945068359,229.6399993896484,216.9100036621094,227.1399993896484,227.1399993896484,4137600.0,2.6018585146770423,2.021209744077651,4.47418840494054,3.571843334778998,3.661434034275458,215.77000122070308,218.259001159668,247.8813344319661,278.8598337809245,279.4360998535156,220.0091020516896,222.29269740451693,244.4614623982145,261.5558717503736,264.97572000787386,224.2479859408378,240.46079721488923,-16.212811274051433,-17.72215658411923,-0.2465429075013458,-0.2465429075013458,-0.2465429075013458,-0.2465429075013458,0.2465429075013458,-0.2465429075013458,-0.2465429075013458,-0.2465429075013458,0.2465429075013458,13.699996948242216,12.764001464843751,229.6399993896484,193.9655975341797,196.4759979248047,198.98639831542968,1.0,0.9885961177970201,2.6018585146770423,-1.0,-2.6018585146770423,0.9897270788492356,-1.0,-2.6018585146770423,0.9755312539683134,-1.0,-2.6018585146770423,0.0,0.0,7.0,0.001538966,0.0013527002857142,0.9982494115829468,0.9965613058635168,2.6018585146770423,1,2.6018585146770423,1,2.6018585146770423,1,2.6018585146770423,1,2.6018585146770423,1
2023-02-02,232.6999969482422,235.8999938964844,222.1999969482422,227.6999969482422,227.6999969482422,4405200.0,0.2465429075013458,1.6315429824080123,2.747610945527639,3.5752049029064605,3.6195199906166735,219.70599975585935,218.73200073242188,245.3043340047201,277.9475003560384,278.6560997009277,222.57273368387385,223.27584277610333,243.38007753047435,260.44584306833656,264.23758687798016,224.77906455736155,239.51555275069316,-14.73648819333158,-17.1250229059617,-2.0948635645108284,2.0948635645108284,2.0948635645108284,2.0948635645108284,-2.0948635645108284,2.0948635645108284,2.0948635645108284,2.0948635645108284,-2.0948635645108284,8.47000122070321,12.565501403808602,235.8999938964844,201.55919616699217,204.1119964599609,206.66479675292965,0.0,1.0044529333621786,0.2465429075013458,1.0,-0.2465429075013458,0.9968509397009216,-1.0,-0.2465429075013458,0.9877566396027384,-1.0,-0.2465429075013458,0.0,1.0,2.0,0.1706871390342712,0.0586691516780904,0.9975372552871704,0.7330642739931742,0.2465429075013458,1,0.2465429075013458,-1,0.2465429075013458,1,0.2465429075013458,-1,0.2465429075013458,1
2023-02-03,220.0,227.8999938964844,219.4299926757812,222.9299926757812,222.9299926757812,2506100.0,-2.0948635645108284,2.4225424675701346,2.845327092311201,3.47156236864402,3.578648313471513,222.2739990234375,218.77100067138676,242.6663335164388,277.1825004577637,277.7960997009277,222.69182001450963,223.21296093968112,242.06071721726835,259.21581518661344,263.4196147155604,224.4945919601953,238.2869927451441,-13.792400784948796,-16.45849848175912,0.0269200284190461,-0.0269200284190461,-0.0269200284190461,-0.0269200284190461,0.0269200284190461,-0.0269200284190461,-0.0269200284190461,-0.0269200284190461,0.0269200284190461,11.109985351562386,12.539000701904296,227.8999938964844,208.25589080810548,210.7689910888672,213.2820913696289,1.0,1.016012169534812,-2.0948635645108284,1.0,-2.0948635645108284,0.9976652747986604,-1.0,2.0948635645108284,0.9700764267825991,-1.0,2.0948635645108284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0948635645108284,1,2.0948635645108284,1,-2.0948635645108284,1,2.0948635645108284,1,-2.0948635645108284,1
2023-02-06,224.1300048828125,231.6799926757812,220.5700073242188,222.9900054931641,222.9900054931641,3758700.0,0.0269200284190461,2.482666749607802,2.69629039414036,3.422498115757196,3.5313827279220456,224.4279998779297,218.2260009765625,239.52933349609376,276.23116709391275,276.9709997558594,222.79121517406116,223.1724235857689,240.83034871893904,258.02808372125446,262.61902839432474,224.2631171191136,237.1538825783308,-12.89076545921722,-15.744951877250738,2.453025286315257,-2.453025286315257,-2.453025286315257,-2.453025286315257,2.453025286315257,-2.453025286315257,-2.453025286315257,-2.453025286315257,2.453025286315257,10.550003051757784,12.265000915527342,231.6799926757812,200.31419235229492,202.8219924926758,205.32979263305668,1.0,1.0284200731059234,0.0269200284190461,1.0,0.0269200284190461,0.9982918659681032,-1.0,-0.0269200284190461,0.9691665784895198,-1.0,-0.0269200284190461,0.0,0.0,1.0,0.0110365999862551,0.0110365999862551,0.8255423903465271,0.8255423903465271,0.0269200284190461,1,0.0269200284190461,1,0.0269200284190461,1,0.0269200284190461,1,0.0269200284190461,1
2023-02-07,225.8800048828125,230.1100006103516,219.5599975585938,228.4600067138672,228.4600067138672,6312300.0,2.453025286315257,1.9458853735216892,2.4634510671351504,3.4268293519606354,3.540276640234728,225.84400024414063,219.1250015258789,237.18233388264971,275.29300053914386,276.0493998718261,224.6808123539965,224.13380233633225,240.03226213796663,257.0586385734713,261.94261212342457,224.90879244138333,236.5098917735557,-11.601099332172367,-14.916181368235064,-4.197676317453066,4.197676317453066,4.197676317453066,4.197676317453066,-4.197676317453066,-4.197676317453066,4.197676317453066,4.197676317453066,-4.197676317453066,32.21000671386719,13.4255012512207,230.1100006103516,204.69699066162104,207.1499908447265,209.602991027832,0.0,1.0306628575994246,2.453025286315257,1.0,2.453025286315257,1.0024405511884522,1.0,-2.453025286315257,0.9679552476253463,-1.0,-2.453025286315257,0.0,0.0,3.0,0.1676435768604278,0.1107788324921315,0.992873191833496,0.7469773292541504,2.453025286315257,1,2.453025286315257,1,2.453025286315257,1,2.453025286315257,1,2.453025286315257,1
