Date_ON_L01d,Open_ON_L01d,High_ON_L01d,Low_ON_L01d,Close_ON_L01d,Adj Close_ON_L01d,Volume_ON_L01d,Daily_Return_ON_L01d,Vol5_ON_L01d,Vol10_ON_L01d,Vol20_ON_L01d,Vol60_ON_L01d,SMA5_ON_L01d,SMA10_ON_L01d,SMA30_ON_L01d,SMA60_ON_L01d,SMA100_ON_L01d,EMA5_ON_L01d,EMA10_ON_L01d,EMA30_ON_L01d,EMA60_ON_L01d,EMA100_ON_L01d,Short12_ON_L01d,Long26_ON_L01d,MACD_ON_L01d,SIGNAL9_ON_L01d,Ret5/10_ON_L01d,Ret10/30_ON_L01d,Ret30/60_ON_L01d,Ret30/100_ON_L01d,Emaret5/10_ON_L01d,Emaret10/30_ON_L01d,Emaret30/60_ON_L01d,Emaret30/100_ON_L01d,RetMACD_ON_L01d,DayRange_ON_L01d,average20r_ON_L01d,PRVHI_ON_L01d,HitLevel_ON_L01d,hitlevel_2_ON_L01d,hitlevel_1.8_ON_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-19,65.72000122070312,65.87999725341797,63.20000076293945,63.4900016784668,63.4900016784668,5883600.0,-4.281622303918355,2.2254428359819824,2.7720192761499223,2.485342310817989,3.5953201164654964,65.15400161743165,64.15300064086914,65.0713331858317,67.02999992370606,66.54980022430419,64.75820387024908,64.42768595309677,65.08316602301275,65.79657166389012,65.47875707903391,64.36528830519262,64.88318073072176,-0.5178924255291406,-1.0185344128914884,4.362892399643994,-4.362892399643994,-4.362892399643994,4.362892399643994,4.362892399643994,4.362892399643994,-4.362892399643994,-4.362892399643994,4.362892399643994,2.490001678466797,2.3029996871948235,65.87999725341797,63.46659721374512,63.92599716186523,64.38539710998535,1.0,0.9858872947578932,-4.281622303918355,-1.0,4.281622303918355,1.0051300603500322,1.0,-4.281622303918355,0.691271494695524,-1.0,4.281622303918355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.281622303918355,1,-4.281622303918355,-1,-4.281622303918355,1,-4.281622303918355,-1
2023-01-20,64.68000030517578,66.4000015258789,63.90999984741211,66.26000213623047,66.26000213623047,5133400.0,4.362892399643994,3.090391732666667,2.616945005937275,2.6707888458694686,3.638264995099509,65.42000198364258,64.80500068664551,64.95533332824706,67.04516665140788,66.49660022735596,65.25880329224287,64.76083435003017,65.15909093354293,65.8117661056062,65.49422727818632,64.6567827407369,64.98516750150019,-0.328384760763285,-0.8805044824658478,6.851797116144229,-6.851797116144229,-6.851797116144229,6.851797116144229,6.851797116144229,6.851797116144229,-6.851797116144229,-6.851797116144229,6.851797116144229,3.8799972534179688,2.4259992599487297,66.4000015258789,60.81339794158936,61.27399787902832,61.734597816467286,1.0,0.9976855997206286,4.362892399643994,-1.0,-4.362892399643994,1.0076893534064308,1.0,4.362892399643994,0.7340830999025184,-1.0,-4.362892399643994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.362892399643994,1,-4.362892399643994,-1,4.362892399643994,1,-4.362892399643994,-1
2023-01-23,67.66999816894531,71.2699966430664,67.38999938964844,70.80000305175781,70.80000305175781,7583300.0,6.851797116144229,4.205882553084465,3.0237298917960405,3.0472802523411446,3.734980403601324,66.55000228881836,65.63800086975098,64.97733345031739,67.11533342997232,66.50940029144287,67.10586987874785,65.85886502307156,65.52302074762132,65.97531485793904,65.5992921449897,65.60189355781704,65.41589606077854,0.1859974970384996,-0.6672040865649783,-1.0169508328647578,-1.0169508328647578,1.0169508328647578,-1.0169508328647578,1.0169508328647578,-1.0169508328647578,-1.0169508328647578,1.0169508328647578,-1.0169508328647578,1.9499969482421875,2.393499183654784,71.2699966430664,61.0628031539917,61.54800300598145,62.03320285797119,0.0,1.010167659772292,6.851797116144229,1.0,-6.851797116144229,1.0189345026708165,1.0,6.851797116144229,0.8158758341550899,-1.0,-6.851797116144229,0.0,0.0,1.0,0.091348156,0.091348156,0.7245945334434509,0.7245945334434509,6.851797116144229,1,-6.851797116144229,-1,6.851797116144229,1,-6.851797116144229,1
2023-01-24,70.0,71.19999694824219,69.25,70.08000183105469,70.08000183105469,4543400.0,-1.0169508328647578,4.389928807070606,2.996860086119548,2.841893454974259,3.732388515563795,67.39200210571289,66.18100090026856,64.90800005594889,67.15433349609376,66.52050029754639,68.09724719618347,66.62634444270485,65.81701952719767,66.10989475869692,65.68801906946624,66.2908332921613,65.7613853770953,0.529447915066001,-0.4278736862387825,2.4686011448881646,2.4686011448881646,-2.4686011448881646,2.4686011448881646,-2.4686011448881646,2.4686011448881646,2.4686011448881646,-2.4686011448881646,2.4686011448881646,3.0999984741210938,2.4559989929199206,71.19999694824219,66.00429843902589,66.48299827575684,66.9616981124878,1.0,1.0196123874287049,-1.0169508328647578,1.0,-1.0169508328647578,1.0220768941442304,1.0,-1.0169508328647578,0.7614141569463535,-1.0,1.0169508328647578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0169508328647578,-1,1.0169508328647578,1,-1.0169508328647578,1,-1.0169508328647578,1
2023-01-25,68.95999908447266,71.86000061035156,68.76000213623047,71.80999755859375,71.80999755859375,5100600.0,2.4686011448881646,4.398344187958569,2.9898363704941087,2.8703122469636786,3.69923968483108,68.48800125122071,66.93500099182128,64.95066668192545,67.27033348083496,66.55090030670166,69.33483065032024,67.56882682741191,66.20366327115872,66.29678337508697,65.80924636628063,67.13993548699706,66.20943072387296,0.9305047631241052,-0.1561979963662049,2.604098050631728,2.604098050631728,-2.604098050631728,2.604098050631728,-2.604098050631728,2.604098050631728,2.604098050631728,-2.604098050631728,2.604098050631728,2.7399978637695312,2.533498954772948,71.86000061035156,65.79679916381836,66.28799896240234,66.77919876098633,1.0,1.0305514078802833,2.4686011448881646,1.0,2.4686011448881646,1.026136369474331,1.0,2.4686011448881646,0.7759195109020753,-1.0,-2.4686011448881646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4686011448881646,-1,2.4686011448881646,1,2.4686011448881646,1,2.4686011448881646,1
2023-01-26,72.88999938964844,73.9000015258789,71.16000366210938,73.68000030517578,73.68000030517578,5875400.0,2.604098050631728,2.883323016855102,3.01440589272269,2.8409793156084664,3.678529214331806,70.5260009765625,67.84000129699707,65.04033342997234,67.37366676330566,66.60550029754639,70.7832205352721,68.67994927791443,66.68600759593402,66.5388560613194,65.96510287992211,68.1460993051784,66.76280624841391,1.3832930567644866,0.1517002142599333,-0.0135751034053214,-0.0135751034053214,0.0135751034053214,-0.0135751034053214,0.0135751034053214,-0.0135751034053214,-0.0135751034053214,-0.0135751034053214,-0.0135751034053214,1.5999984741210938,2.511998939514159,73.9000015258789,66.28630290985107,66.79300270080567,67.29970249176026,0.0,1.043045103236426,2.604098050631728,1.0,2.604098050631728,1.0306242401089545,1.0,2.604098050631728,0.7723139195251769,-1.0,-2.604098050631728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.604098050631728,-1,2.604098050631728,1,2.604098050631728,1,2.604098050631728,-1
2023-01-27,73.52999877929688,74.81999969482422,73.22000122070312,73.66999816894531,73.66999816894531,4376500.0,-0.0135751034053214,3.0463542621695234,3.033896245673857,2.779235996696134,3.475939522594465,72.00800018310547,68.71400108337403,65.11066678365071,67.57766672770182,66.66710025787353,71.7454797464965,69.58723089446549,67.13658763290249,66.77266399927434,66.11767506386317,68.99592989960408,67.2744500943792,1.721479805224874,0.4656561324529215,-3.59712446279927,-3.59712446279927,3.59712446279927,-3.59712446279927,3.59712446279927,-3.59712446279927,-3.59712446279927,-3.59712446279927,-3.59712446279927,2.3700027465820312,2.532499122619628,74.81999969482422,68.37360385894776,68.87600364685059,69.37840343475342,0.0,1.0553416894300354,-0.0135751034053214,1.0,-0.0135751034053214,1.0310150127299096,1.0,-0.0135751034053214,0.799563967851113,-1.0,0.0135751034053214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0135751034053214,-1,-0.0135751034053214,1,-0.0135751034053214,-1,0.0135751034053214,1
2023-01-30,72.72000122070312,73.2300033569336,70.86000061035156,71.0199966430664,71.0199966430664,4783400.0,-3.59712446279927,2.5888888670802594,3.4065636273218574,2.8697258067192224,3.513208980094155,72.05199890136718,69.30100059509277,65.22500012715658,67.73233331044516,66.71680019378663,71.50365204535314,69.84773375784746,67.38713014968727,66.91192080726752,66.21475073869887,69.30732478321367,67.55189798687455,1.7554267963391226,0.7236102652301617,3.4215719797742614,3.4215719797742614,-3.4215719797742614,3.4215719797742614,-3.4215719797742614,3.4215719797742614,3.4215719797742614,3.4215719797742614,3.4215719797742614,2.410003662109375,2.5744993209838865,73.2300033569336,69.24850162506104,69.75500144958497,70.2615012741089,1.0,1.06249138305849,-3.59712446279927,1.0,-3.59712446279927,1.0237075449469344,1.0,-3.59712446279927,0.8168389136482035,-1.0,3.59712446279927,0.0,0.0,1.0,0.003069772,0.003069772,0.9955417513847352,0.9955417513847352,3.59712446279927,1,-3.59712446279927,-1,3.59712446279927,-1,-3.59712446279927,-1
2023-01-31,71.19999694824219,73.4800033569336,71.06999969482422,73.44999694824219,73.44999694824219,5066700.0,3.4215719797742614,2.8614728477963824,3.498215492467676,2.91857512802944,3.514590516845176,72.72599792480469,70.05900001525879,65.53133328755696,67.95466658274333,66.77770015716553,72.15243367964949,70.5026907015556,67.77828284636824,67.12628395943062,66.35802294086804,69.94465896244883,67.98879420623511,1.955864756213714,0.970061163426872,5.976854420759101,5.976854420759101,-5.976854420759101,5.976854420759101,-5.976854420759101,5.976854420759101,5.976854420759101,5.976854420759101,5.976854420759101,4.80999755859375,2.661499214172363,73.4800033569336,67.56610485076904,68.08100471496581,68.59590457916259,1.0,1.0690916314465029,3.4215719797742614,1.0,3.4215719797742614,1.0233997165452509,1.0,3.4215719797742614,0.8304168334948047,-1.0,-3.4215719797742614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4215719797742614,-1,-3.4215719797742614,-1,-3.4215719797742614,-1,-3.4215719797742614,1
2023-02-01,73.91999816894531,78.5,73.69000244140625,77.83999633789062,77.83999633789062,9111200.0,5.976854420759101,3.642328030990649,3.8071270208476498,3.0873326077607106,3.5779778331265364,73.93199768066407,71.20999946594239,65.94666659037271,68.26549987792968,66.85060009002686,74.04828789906321,71.83674627179832,68.42742565227292,67.47755321774079,66.58538875071008,71.15932625097834,68.71851288265404,2.4408133683242994,1.2642116044063576,5.498466868000099,5.498466868000099,-5.498466868000099,5.498466868000099,-5.498466868000099,5.498466868000099,5.498466868000099,5.498466868000099,5.498466868000099,4.069999694824219,2.7529993057250977,78.5,67.6247050857544,68.15700492858886,68.68930477142334,1.0,1.079811962419008,5.976854420759101,1.0,5.976854420759101,1.0307856597359992,1.0,5.976854420759101,0.862870803495983,-1.0,-5.976854420759101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.976854420759101,-1,-5.976854420759101,-1,-5.976854420759101,-1,5.976854420759101,-1
2023-02-02,78.97000122070312,82.22000122070312,78.1500015258789,82.12000274658203,82.12000274658203,9221400.0,5.498466868000099,4.035063088268343,3.332809344629017,3.230596812774688,3.5442928536211484,75.61999816894532,73.0729995727539,66.54566663106283,68.58099994659423,66.95510013580322,76.73885951490283,73.70642926721354,69.31081772287351,67.95763353016181,66.89300486944022,72.84558417337891,69.71121583553759,3.134368337841323,1.6382429510933507,-1.497812123471694,-1.497812123471694,1.497812123471694,-1.497812123471694,1.497812123471694,-1.497812123471694,-1.497812123471694,-1.497812123471694,-1.497812123471694,3.8499984741210938,2.737499237060547,82.22000122070312,72.44340152740479,72.9940013885498,73.54460124969482,0.0,1.098088023941204,5.498466868000099,1.0,5.498466868000099,1.0411420045420405,1.0,5.498466868000099,0.9114926294744627,-1.0,-5.498466868000099,0.0,0.0,1.0,0.002020514,0.002020514,0.9936721324920654,0.9936721324920654,-5.498466868000099,1,-5.498466868000099,-1,-5.498466868000099,-1,-5.498466868000099,1
2023-02-03,80.0,83.25,79.4000015258789,80.88999938964844,80.88999938964844,8475400.0,-1.497812123471694,4.2904007993460365,3.5098354287039477,3.056334833092121,3.5296218765922918,77.06399841308594,74.5359992980957,67.10766665140788,68.83799991607665,67.04500011444092,78.1225728064847,75.01253292583806,70.05786170137512,68.38164552555482,67.17017307776118,74.08318651434345,70.53927387658284,3.543912637760613,2.0193768884268035,-0.6057582735403465,-0.6057582735403465,0.6057582735403465,-0.6057582735403465,0.6057582735403465,-0.6057582735403465,-0.6057582735403465,-0.6057582735403465,-0.6057582735403465,7.199996948242188,2.9479990005493164,83.25,76.19750289916992,76.74500274658203,77.29250259399414,0.0,1.1106927571371903,-1.497812123471694,1.0,-1.497812123471694,1.041460270162073,1.0,-1.497812123471694,0.8659099869482024,-1.0,1.497812123471694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.497812123471694,-1,1.497812123471694,-1,1.497812123471694,-1,-1.497812123471694,-1
2023-02-06,77.75,84.69999694824219,77.5,80.4000015258789,80.4000015258789,15910300.0,-0.6057582735403465,3.447449916329515,3.155189961354268,3.007764500667998,3.5215225068578366,78.93999938964843,75.49599914550781,67.61966667175292,69.05983333587646,67.18030010223389,78.88171571294944,75.99207267130002,70.72509652876246,68.77568998458183,67.43214987871401,75.05500420842583,71.26969814690108,3.78530606152475,2.372562723046393,6.380593477683879,6.380593477683879,-6.380593477683879,6.380593477683879,-6.380593477683879,6.380593477683879,6.380593477683879,6.380593477683879,6.380593477683879,5.310005187988281,3.110499382019043,84.69999694824219,76.7644021987915,77.35400199890137,77.94360179901123,1.0,1.1164799068293116,-0.6057582735403465,1.0,-0.6057582735403465,1.0380255853021463,1.0,-0.6057582735403465,0.85410912320187,-1.0,0.6057582735403465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6057582735403465,-1,0.6057582735403465,1,0.6057582735403465,-1,0.6057582735403465,1
2023-02-07,81.05999755859375,86.1500015258789,80.83999633789062,85.52999877929688,85.52999877929688,11489200.0,6.380593477683879,3.8617034262568857,3.4028769360278823,3.1823262552658944,3.538003604146664,81.35599975585937,77.04099884033204,68.4,69.4214999516805,67.34990009307862,81.09781006839859,77.72624105457217,71.68025151266792,69.32501158440856,67.79052312427011,76.66654183471368,72.32601671226372,4.340525122449961,2.7661552029271066,-2.256518569766367,-2.256518569766367,2.256518569766367,-2.256518569766367,2.256518569766367,-2.256518569766367,-2.256518569766367,-2.256518569766367,-2.256518569766367,2.2699966430664062,3.0664993286132813,86.1500015258789,77.8568983078003,78.4789981842041,79.10109806060791,0.0,1.126330392402515,6.380593477683879,1.0,6.380593477683879,1.0433774870376045,1.0,6.380593477683879,0.8994694780796991,-1.0,-6.380593477683879,0.0,0.0,1.0,0.005101785,0.005101785,0.9888036847114564,0.9888036847114564,-6.380593477683879,1,6.380593477683879,-1,-6.380593477683879,-1,6.380593477683879,-1
2023-02-08,84.2699966430664,85.19999694824219,82.93000030517578,83.5999984741211,83.5999984741211,9982500.0,-2.256518569766367,4.103059383115192,3.65882170576422,3.259682869474992,3.080952207153346,82.50800018310547,78.21999893188476,69.10699996948242,69.60166657765707,67.50440006256103,81.9318728703061,78.79419694903561,72.44926744566492,69.79304394144832,68.10358204208895,77.73322747154559,73.1611264724013,4.572100999144283,3.1273443621705423,1.3755999364460472,1.3755999364460472,-1.3755999364460472,1.3755999364460472,-1.3755999364460472,1.3755999364460472,1.3755999364460472,1.3755999364460472,1.3755999364460472,3.5800018310546875,3.1569995880126958,85.19999694824219,79.40370300292969,80.01700286865234,80.630302734375,1.0,1.1318679578975595,-2.256518569766367,1.0,-2.256518569766367,1.039821154891647,1.0,-2.256518569766367,1.0580115010893938,1.0,2.256518569766367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.256518569766367,-1,2.256518569766367,-1,2.256518569766367,-1,2.256518569766367,-1
