Date_CDNS_L01d,Open_CDNS_L01d,High_CDNS_L01d,Low_CDNS_L01d,Close_CDNS_L01d,Adj Close_CDNS_L01d,Volume_CDNS_L01d,Daily_Return_CDNS_L01d,Vol5_CDNS_L01d,Vol10_CDNS_L01d,Vol20_CDNS_L01d,Vol60_CDNS_L01d,SMA5_CDNS_L01d,SMA10_CDNS_L01d,SMA30_CDNS_L01d,SMA60_CDNS_L01d,SMA100_CDNS_L01d,EMA5_CDNS_L01d,EMA10_CDNS_L01d,EMA30_CDNS_L01d,EMA60_CDNS_L01d,EMA100_CDNS_L01d,Short12_CDNS_L01d,Long26_CDNS_L01d,MACD_CDNS_L01d,SIGNAL9_CDNS_L01d,Ret5/10_CDNS_L01d,Ret10/30_CDNS_L01d,Ret30/60_CDNS_L01d,Ret30/100_CDNS_L01d,Emaret5/10_CDNS_L01d,Emaret10/30_CDNS_L01d,Emaret30/60_CDNS_L01d,Emaret30/100_CDNS_L01d,RetMACD_CDNS_L01d,DayRange_CDNS_L01d,average20r_CDNS_L01d,PRVHI_CDNS_L01d,HitLevel_CDNS_L01d,hitlevel_2_CDNS_L01d,hitlevel_1.8_CDNS_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-19,171.6399993896484,173.4299926757812,171.2299957275391,171.9499969482422,171.9499969482422,1549400.0,-0.2957263978721572,1.0827333541777406,1.7549817633378366,1.6035110006883322,2.307485936444325,170.93999938964845,166.98700103759765,163.96099904378255,161.62749938964845,162.64429977416992,170.70160683309695,168.26486099350623,164.95869404218587,163.77472202732048,163.3187889278341,167.58896088364963,165.29909851228595,2.2898623713636823,1.001076166005603,3.669670061403411,3.669670061403411,3.669670061403411,-3.669670061403411,-3.669670061403411,3.669670061403411,3.669670061403411,3.669670061403411,3.669670061403411,7.270004272460994,4.329000854492186,173.4299926757812,168.45790435791014,169.28900451660155,170.12010467529294,1.0,1.0236724914363888,-0.2957263978721572,1.0,-0.2957263978721572,1.0200423928579045,1.0,-0.2957263978721572,0.6949169116754103,-1.0,0.2957263978721572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2957263978721572,1,0.2957263978721572,-1,0.2957263978721572,-1,0.2957263978721572,-1
2023-01-20,171.6900024414062,178.9499969482422,171.6799926757812,178.2599945068359,178.2599945068359,1769200.0,3.669670061403411,1.7169024571118847,1.7637781490757278,1.7658301006887551,2.348054959853356,172.97999877929686,169.13300018310548,164.44766540527343,161.92816594441732,162.64859970092775,173.22106939100996,170.08215799592978,165.81684245926007,164.24964899386194,163.61465438484404,169.23065836413983,166.2591648822526,2.9714934818872223,1.3951596291819268,2.88904370805195,2.88904370805195,2.88904370805195,-2.88904370805195,-2.88904370805195,2.88904370805195,2.88904370805195,2.88904370805195,2.88904370805195,7.040008544921903,4.473001098632816,178.9499969482422,163.9061907958984,164.7719909667968,165.63779113769525,1.0,1.0227454050482554,3.669670061403411,1.0,3.669670061403411,1.0257230536621613,1.0,3.669670061403411,0.7520395096710331,-1.0,-3.669670061403411,0.0,0.0,1.0,0.002551218,0.002551218,0.9926422238349916,0.9926422238349916,3.669670061403411,1,-3.669670061403411,-1,-3.669670061403411,1,-3.669670061403411,1
2023-01-23,177.1999969482422,184.2400054931641,177.1999969482422,183.4100036621094,183.4100036621094,1813500.0,2.88904370805195,1.835388739675337,1.829545394153883,1.8214461250878144,2.247913956462525,175.81000061035155,171.50800018310548,165.20833231608074,162.4629992167155,162.73439971923827,176.6173808147098,172.5054026625079,166.95188511750845,164.87785734364056,164.00664149924532,171.41209610228898,167.5295973844642,3.882498717824774,1.892627446910496,-0.5615826611041557,-0.5615826611041557,-0.5615826611041557,0.5615826611041557,0.5615826611041557,-0.5615826611041557,-0.5615826611041557,-0.5615826611041557,-0.5615826611041557,2.2799987792969034,4.36700134277344,184.2400054931641,169.10939453125,170.00399475097657,170.89859497070313,0.0,1.0250833804991788,2.88904370805195,1.0,2.88904370805195,1.0332641799228,1.0,2.88904370805195,0.8102828490616117,-1.0,-2.88904370805195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88904370805195,1,-2.88904370805195,-1,2.88904370805195,1,2.88904370805195,-1
2023-01-24,183.3500061035156,183.6600036621094,181.3800048828125,182.3800048828125,182.3800048828125,1201900.0,-0.5615826611041557,2.028339151173062,1.690175986166109,1.725832713315664,2.238097957803847,177.69200134277344,173.15400085449218,165.81899922688802,163.01849924723308,162.81589981079102,178.53825550407737,174.30078488438144,167.9472476830119,165.4516982465642,164.37047047713776,173.09946668390796,168.62962756952703,4.469839114380932,2.4080697804045834,0.0548255521710505,0.0548255521710505,0.0548255521710505,0.0548255521710505,-0.0548255521710505,0.0548255521710505,0.0548255521710505,0.0548255521710505,0.0548255521710505,6.269989013671818,4.545500946044922,183.6600036621094,174.63260253906253,175.50600280761722,176.3794030761719,1.0,1.026207887001668,-0.5615826611041557,1.0,-0.5615826611041557,1.0378305526825982,1.0,-0.5615826611041557,0.7711158071960139,-1.0,0.5615826611041557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5615826611041557,1,0.5615826611041557,1,-0.5615826611041557,1,0.5615826611041557,1
2023-01-25,179.3099975585938,182.7599945068359,176.4900054931641,182.4799957275391,182.4799957275391,1103300.0,0.0548255521710505,1.974338469468156,1.5887295794557388,1.7206369263787025,2.236711705212976,179.6959991455078,174.96999969482422,166.4459991455078,163.5834991455078,162.9029997253418,179.85216891189796,175.78791412859192,168.88484433104594,166.010003082006,164.72907493754175,174.54262499831276,169.65558076641682,4.887044231895942,2.9038646707028555,1.726221629233644,1.726221629233644,1.726221629233644,1.726221629233644,-1.726221629233644,1.726221629233644,1.726221629233644,1.726221629233644,1.726221629233644,3.2700042724609943,4.602500915527346,182.7599945068359,173.65990158081058,174.56900177001955,175.47810195922855,1.0,1.0270103415381293,0.0548255521710505,1.0,0.0548255521710505,1.040874418452935,1.0,0.0548255521710505,0.7692707658159575,-1.0,-0.0548255521710505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548255521710505,1,0.0548255521710505,1,0.0548255521710505,1,0.0548255521710505,1
2023-01-26,184.8999938964844,185.8600006103516,182.5899963378906,185.6300048828125,185.6300048828125,857100.0,1.726221629233644,1.803556378714484,1.525944933523956,1.69962393802143,2.234191135107384,182.43200073242187,176.68600006103514,167.0973327636719,164.15266596476238,163.0588998413086,181.77811423553612,177.57738517481383,169.9651772698696,166.65328182957342,165.14295473843822,176.24837574977423,170.8388714417054,5.409504308068847,3.4049925981760536,-0.3232268963707554,-0.3232268963707554,-0.3232268963707554,-0.3232268963707554,0.3232268963707554,-0.3232268963707554,-0.3232268963707554,-0.3232268963707554,-0.3232268963707554,3.1300048828125,4.581501007080076,185.8600006103516,172.63449249267575,173.55499267578122,174.4754928588867,0.0,1.0325209731920004,1.726221629233644,1.0,1.726221629233644,1.0447868676820642,1.0,1.726221629233644,0.7607334535143697,-1.0,-1.726221629233644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726221629233644,1,1.726221629233644,-1,1.726221629233644,1,1.726221629233644,1
2023-01-27,183.9299926757812,186.2400054931641,183.1100006103516,185.0299987792969,185.0299987792969,1137500.0,-0.3232268963707554,1.4902684540695923,1.5332791189087591,1.6653070795137723,2.235296748172319,183.78600158691407,178.38300018310548,167.65733286539714,164.71333262125648,163.2274998474121,182.86207575012307,178.93240583017436,170.93710123821975,167.2557971394004,165.53675759073244,177.59939467739312,171.8900660593048,5.709328618088335,3.8658598021585098,-2.318539325750037,-2.318539325750037,-2.318539325750037,-2.318539325750037,2.318539325750037,-2.318539325750037,-2.318539325750037,-2.318539325750037,-2.318539325750037,3.1000061035155966,4.547501373291017,186.2400054931641,175.7806983947754,176.69699859619143,177.61329879760746,0.0,1.0302887685388324,-0.3232268963707554,1.0,-0.3232268963707554,1.046773371807752,1.0,-0.3232268963707554,0.7450049219976738,-1.0,0.3232268963707554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3232268963707554,1,0.3232268963707554,-1,-0.3232268963707554,1,-0.3232268963707554,1
2023-01-30,183.6100006103516,183.7200012207031,180.6199951171875,180.7400054931641,180.7400054931641,1191200.0,-2.318539325750037,1.4468702295856126,1.856833271978,1.7646520426541226,2.260414387266832,183.252001953125,179.53100128173827,168.1663330078125,165.21016616821288,163.35669982910156,182.1547189978034,179.2610603143543,171.56954667402263,167.69790233132707,165.83781200464196,178.08256557212712,172.5456171284795,5.536948443647589,4.200077530456326,1.1563551368651717,1.1563551368651717,1.1563551368651717,1.1563551368651717,-1.1563551368651717,1.1563551368651717,1.1563551368651717,1.1563551368651717,1.1563551368651717,2.979995727539091,4.579501342773442,183.7200012207031,176.23550247192384,177.1450027465821,178.0545030212403,1.0,1.020726229146059,-2.318539325750037,1.0,-2.318539325750037,1.0448302964566627,1.0,-2.318539325750037,0.780676345273064,-1.0,2.318539325750037,0.0,1.0,1.0,0.00210829,0.0018725165,0.9947309494018556,0.502539255656302,-2.318539325750037,1,2.318539325750037,-1,-2.318539325750037,1,-2.318539325750037,1
2023-01-31,181.3600006103516,183.7299957275391,180.75,182.8300018310547,182.8300018310547,1741900.0,1.1563551368651717,1.5638593485570436,1.790450485278824,1.739153758106071,2.1944919670391205,183.34200134277344,180.51700134277343,168.85299987792968,165.83916625976562,163.47609985351562,182.37981327555383,179.90995877193618,172.29602765189566,168.1940367411542,166.17429101110557,178.8129403811929,173.30742340274435,5.505516978448554,4.461165420054773,3.3145531356464697,3.3145531356464697,3.3145531356464697,3.3145531356464697,-3.3145531356464697,3.3145531356464697,3.3145531356464697,3.3145531356464697,3.3145531356464697,8.970001220703097,4.703001403808597,183.7299957275391,173.64509826660154,174.56099853515622,175.4768988037109,1.0,1.015649495498963,1.1563551368651717,1.0,1.1563551368651717,1.044190984689581,1.0,1.1563551368651717,0.7925086007275722,-1.0,-1.1563551368651717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1563551368651717,1,-1.1563551368651717,1,1.1563551368651717,1,1.1563551368651717,1
2023-02-01,181.7799987792969,190.25,181.2799987792969,188.8899993896484,188.8899993896484,1613200.0,3.3145531356464697,2.1363074952778147,1.953107774156528,1.8074337665476157,2.210885275855085,184.6240020751953,182.1600006103516,169.70933329264324,166.60633290608723,163.6465998840332,184.54987531358532,181.542693429702,173.36660647368618,168.87259289356385,166.62410701860145,180.36325715172453,174.46168829066318,5.9015688610613495,4.749246108256088,0.1747058246180355,0.1747058246180355,0.1747058246180355,0.1747058246180355,-0.1747058246180355,0.1747058246180355,0.1747058246180355,0.1747058246180355,0.1747058246180355,3.520004272460909,4.647001647949222,190.25,173.38339263916018,174.3239929199219,175.2645932006836,1.0,1.0135265780445089,3.3145531356464697,1.0,3.3145531356464697,1.0471606794544763,1.0,3.3145531356464697,0.8175158549774004,-1.0,-3.3145531356464697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3145531356464697,1,3.3145531356464697,-1,3.3145531356464697,-1,3.3145531356464697,1
2023-02-02,190.7299957275391,191.9199981689453,188.3999938964844,189.2200012207031,189.2200012207031,1909700.0,0.1747058246180355,2.063429232314812,1.9257469663529765,1.7959372542575802,2.2087657564561978,185.34200134277344,183.88700103759768,170.65166676839192,167.3864995320638,163.79199996948242,186.1065839492913,182.9385675735204,174.38940613478405,169.53972103543725,167.07155046814802,181.7258331623366,175.5548966558513,6.170936506485305,5.033584187901932,-1.7809930744355047,-1.7809930744355047,-1.7809930744355047,-1.7809930744355047,1.7809930744355047,-1.7809930744355047,-1.7809930744355047,-1.7809930744355047,-1.7809930744355047,4.449996948242102,4.676501464843748,191.9199981689453,180.0265963745117,180.95599670410155,181.8853970336914,0.0,1.007912469597991,0.1747058246180355,1.0,0.1747058246180355,1.0490233990023956,1.0,0.1747058246180355,0.8130953900421879,-1.0,-0.1747058246180355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1747058246180355,1,-0.1747058246180355,1,-0.1747058246180355,1,0.1747058246180355,1
2023-02-03,185.1999969482422,188.6799926757812,184.2299957275391,185.8500061035156,185.8500061035156,1158900.0,-1.7809930744355047,2.282644393517252,1.849165078784526,1.8147300094699228,2.211815636301698,185.5060028076172,184.64600219726563,171.4346669514974,168.05066630045573,163.90029998779298,186.0210580006994,183.46792003351948,175.12879968115385,170.07448448029228,167.44340107478894,182.36032130713335,176.3174973556783,6.042823951455063,5.2354321406125575,0.0322827853771439,0.0322827853771439,0.0322827853771439,0.0322827853771439,-0.0322827853771439,0.0322827853771439,0.0322827853771439,0.0322827853771439,0.0322827853771439,2.990005493164091,4.570001220703121,188.6799926757812,181.63169494628903,182.5669952392578,183.50229553222653,1.0,1.0046575642045734,-1.7809930744355047,1.0,-1.7809930744355047,1.0476170702223058,1.0,-1.7809930744355047,0.8204707389193935,-1.0,1.7809930744355047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7809930744355047,1,-1.7809930744355047,-1,-1.7809930744355047,-1,-1.7809930744355047,-1
2023-02-06,184.4600067138672,186.9900054931641,184.0,185.9100036621094,185.9100036621094,1072000.0,0.0322827853771439,1.8606793108639852,1.6359773653766108,1.8093192723098177,2.2010753445592743,186.54000244140624,184.89600219726563,172.11800028483074,168.66416625976564,164.0902000427246,185.98403988783608,183.91193523871763,175.82436122831228,170.5936818305158,167.80907637354775,182.906426284822,177.0280533783769,5.878372906445094,5.364020293779065,1.3017041155803644,1.3017041155803644,1.3017041155803644,1.3017041155803644,-1.3017041155803644,1.3017041155803644,1.3017041155803644,1.3017041155803644,1.3017041155803644,5.980010986328182,4.510001373291014,186.9900054931641,178.62598999023433,179.53999023437495,180.4539904785156,1.0,1.0088914861576435,0.0322827853771439,1.0,0.0322827853771439,1.045998028679902,1.0,0.0322827853771439,0.8220160553713809,-1.0,-0.0322827853771439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322827853771439,1,-0.0322827853771439,-1,-0.0322827853771439,1,-0.0322827853771439,-1
2023-02-07,185.2899932861328,189.2400054931641,183.2599945068359,188.3300018310547,188.3300018310547,1208600.0,1.3017041155803644,1.873041398659881,1.6522762379074012,1.6584736710155987,2.197538716908427,187.64000244140624,185.49100189208983,173.00366719563803,169.3403330485026,164.30120010375975,186.7660272022423,184.715220073688,176.6311767510699,171.17520051905808,168.21543133310234,183.74082252270395,177.8652347452419,5.875587777462016,5.466333790515655,-1.5292331836730229,-1.5292331836730229,-1.5292331836730229,-1.5292331836730229,1.5292331836730229,-1.5292331836730229,-1.5292331836730229,-1.5292331836730229,-1.5292331836730229,3.659988403320313,4.486500549316405,189.2400054931641,177.06800247192385,177.97000274658205,178.87200302124026,0.0,1.0115854706017848,1.3017041155803644,1.0,1.3017041155803644,1.045767929939181,1.0,1.3017041155803644,0.7546959961409901,-1.0,-1.3017041155803644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3017041155803644,1,-1.3017041155803644,1,1.3017041155803644,1,-1.3017041155803644,1
2023-02-08,187.7799987792969,188.5399932861328,184.8800048828125,185.4499969482422,185.4499969482422,1389200.0,-1.5292331836730229,1.283294953953673,1.7547477624071015,1.6918606778910803,1.8485792622007309,186.952001953125,185.78800201416016,173.803667195638,169.7308329264323,164.5252000427246,186.3273504509089,184.84881586906147,177.20013289282295,171.64322663149034,168.55670986013482,184.0037724343252,178.4270689825012,5.576703451824017,5.488407722777327,0.4421716568955134,0.4421716568955134,0.4421716568955134,0.4421716568955134,-0.4421716568955134,0.4421716568955134,0.4421716568955134,0.4421716568955134,0.4421716568955134,5.050003051757784,4.49200057983398,188.5399932861328,179.369704284668,180.26700439453128,181.16430450439452,1.0,1.0062652051066039,-1.5292331836730229,1.0,-1.5292331836730229,1.0431640927767516,1.0,-1.5292331836730229,0.9152221451824157,-1.0,1.5292331836730229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5292331836730229,1,-1.5292331836730229,1,-1.5292331836730229,1,-1.5292331836730229,1
