Date_AKAM_L01d,Open_AKAM_L01d,High_AKAM_L01d,Low_AKAM_L01d,Close_AKAM_L01d,Adj Close_AKAM_L01d,Volume_AKAM_L01d,Daily_Return_AKAM_L01d,Vol5_AKAM_L01d,Vol10_AKAM_L01d,Vol20_AKAM_L01d,Vol60_AKAM_L01d,SMA5_AKAM_L01d,SMA10_AKAM_L01d,SMA30_AKAM_L01d,SMA60_AKAM_L01d,SMA100_AKAM_L01d,EMA5_AKAM_L01d,EMA10_AKAM_L01d,EMA30_AKAM_L01d,EMA60_AKAM_L01d,EMA100_AKAM_L01d,Short12_AKAM_L01d,Long26_AKAM_L01d,MACD_AKAM_L01d,SIGNAL9_AKAM_L01d,Ret5/10_AKAM_L01d,Ret10/30_AKAM_L01d,Ret30/60_AKAM_L01d,Ret30/100_AKAM_L01d,Emaret5/10_AKAM_L01d,Emaret10/30_AKAM_L01d,Emaret30/60_AKAM_L01d,Emaret30/100_AKAM_L01d,RetMACD_AKAM_L01d,DayRange_AKAM_L01d,average20r_AKAM_L01d,PRVHI_AKAM_L01d,HitLevel_AKAM_L01d,hitlevel_2_AKAM_L01d,hitlevel_1.8_AKAM_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2024-01-18,118.1600036621094,119.5599975585938,117.9599990844727,119.3300018310547,119.3300018310547,1491300.0,1.37626604297179,0.7769402229031604,0.9259192309426484,0.7673089979415827,0.8165712190829245,118.17799987792972,116.76199951171876,117.32333348592122,113.48616676330566,110.4605002593994,118.13611620437251,117.62862829430765,116.59834565527724,113.95628969296324,110.28487881798624,117.5442907296301,116.88313967870354,0.6611510509265628,0.6633325268795689,0.8547696534107869,-0.8547696534107869,0.8547696534107869,0.8547696534107869,-0.8547696534107869,0.8547696534107869,0.8547696534107869,0.8547696534107869,-0.8547696534107869,1.4499969482422017,1.2134998321533217,119.5599975585938,115.84760078430172,116.08600082397456,116.32440086364744,1.0,0.9952154958649395,-1.37626604297179,-1.0,-1.37626604297179,1.008836168585757,1.0,1.37626604297179,0.9396718620616249,-1.0,-1.37626604297179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37626604297179,1,-1.37626604297179,-1,1.37626604297179,1,1.37626604297179,-1
2024-01-19,119.6399993896484,120.6800003051758,119.2300033569336,120.3499984741211,120.3499984741211,1710300.0,0.8547696534107869,0.7531947919738041,0.7175287034218101,0.7909148322751937,0.8144010029909821,118.79199981689452,117.33399963378906,117.48100001017252,113.76733334859212,110.63580024719238,118.87407696095538,118.12342287245554,116.840387772622,114.16591948906677,110.48418811810772,117.9759380749364,117.13994403391966,0.8359940410167468,0.6978648297070045,1.279601940218095,-1.279601940218095,1.279601940218095,1.279601940218095,-1.279601940218095,1.279601940218095,1.279601940218095,1.279601940218095,1.279601940218095,1.1300048828123863,1.2049999237060511,120.6800003051758,116.8902979278565,117.13299789428716,117.37569786071782,1.0,0.9987487306341388,-0.8547696534107869,-1.0,-0.8547696534107869,1.0109810924483613,1.0,0.8547696534107869,0.9711614172507982,-1.0,-0.8547696534107869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547696534107869,1,-0.8547696534107869,-1,0.8547696534107869,1,-0.8547696534107869,-1
2024-01-22,121.4100036621094,122.1900024414062,121.0599975585938,121.8899993896484,121.8899993896484,1488900.0,1.279601940218095,0.8285917451879573,0.7034131905764939,0.8215959247911473,0.822545457721402,119.55,118.08999938964844,117.7283332824707,114.06100006103516,110.82250022888184,119.8793844371864,118.8082549664906,117.16616916726888,114.4191680103973,110.71004576704912,118.57810135412288,117.49179998619589,1.0863013679270068,0.7755521373510049,1.0993551349537538,1.0993551349537538,1.0993551349537538,1.0993551349537538,-1.0993551349537538,1.0993551349537538,1.0993551349537538,1.0993551349537538,1.0993551349537538,1.6099929809570028,1.2209995269775311,122.1900024414062,118.02900047302248,118.2700004577637,118.51100044250492,1.0,1.0030720396449508,1.279601940218095,1.0,-1.279601940218095,1.0140150165435335,1.0,1.279601940218095,0.9988456164685596,-1.0,-1.279601940218095,0.0,0.0,1.0,0.002601184,0.002601184,0.991145551,0.991145551,1.279601940218095,1,-1.279601940218095,-1,1.279601940218095,1,-1.279601940218095,-1
2024-01-23,122.1500015258789,123.2699966430664,121.6600036621094,123.2300033569336,123.2300033569336,1325600.0,1.0993551349537538,0.826510567574919,0.6663060943725424,0.8509700647657861,0.7920653774170638,120.50200042724607,118.81399993896484,118.00500005086263,114.4048334757487,111.01080024719238,120.99625741043546,119.61220921929842,117.5573842762795,114.70804785782472,110.95796571932406,119.29377858532452,117.916852087732,1.376926497592521,0.8958270093993081,0.430089073163271,0.430089073163271,0.430089073163271,0.430089073163271,-0.430089073163271,0.430089073163271,0.430089073163271,0.430089073163271,0.430089073163271,1.8799972534179967,1.2694992065429616,123.2699966430664,119.50380348205564,119.74800338745112,119.99220329284664,1.0,1.006855640758896,1.0993551349537538,1.0,1.0993551349537538,1.0174793353532752,1.0,1.0993551349537538,1.0743684663263673,1.0,-1.0993551349537538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0993551349537538,1,-1.0993551349537538,1,1.0993551349537538,1,-1.0993551349537538,1
2024-01-24,123.9899978637695,125.5,123.620002746582,123.7600021362305,123.7600021362305,2642300.0,0.430089073163271,0.3792076707267993,0.6002852762427283,0.8530293875864285,0.7803252710907279,121.71200103759766,119.62000045776368,118.31666666666666,114.77000020345052,111.2020002746582,121.91750565236714,120.36635338601334,117.9575531704699,115.00483324400194,111.21147139094596,119.98088990084852,118.3496780172504,1.6312118835981124,1.042903984239069,-0.0808003170612578,-0.0808003170612578,-0.0808003170612578,-0.0808003170612578,0.0808003170612578,-0.0808003170612578,-0.0808003170612578,-0.0808003170612578,-0.0808003170612578,1.8600006103514917,1.3369991302490165,125.5,120.47709838867188,120.73099822998049,120.98489807128908,0.0,1.0110156398740415,0.430089073163271,1.0,0.430089073163271,1.020420906934737,1.0,0.430089073163271,1.0931715519017804,1.0,0.430089073163271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430089073163271,1,0.430089073163271,1,0.430089073163271,1,0.430089073163271,1
2024-01-25,123.9499969482422,124.1699981689453,122.3099975585938,123.6600036621094,123.6600036621094,1950000.0,-0.0808003170612578,0.5478364965810381,0.6393892268876505,0.8524175871203237,0.7818126103354052,122.5780014038086,120.37800064086916,118.61466674804686,115.13083356221516,111.3877003479004,122.49833832228124,120.96519889075807,118.32545320218858,115.28860932328416,111.45797698047396,120.54690740258096,118.74303547242512,1.8038719301558217,1.1950975734224196,-0.4852062799181722,-0.4852062799181722,-0.4852062799181722,-0.4852062799181722,0.4852062799181722,-0.4852062799181722,-0.4852062799181722,-0.4852062799181722,-0.4852062799181722,1.040000915527287,1.323999404907216,124.1699981689453,122.55860191345216,122.82600173950196,123.09340156555176,0.0,1.0148660696115082,-0.0808003170612578,1.0,-0.0808003170612578,1.0223091956728771,1.0,-0.0808003170612578,1.0903093348093071,1.0,-0.0808003170612578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0808003170612578,1,-0.0808003170612578,1,-0.0808003170612578,1,-0.0808003170612578,1
2024-01-26,123.7799987792969,123.9400024414062,122.9000015258789,123.0599975585938,123.0599975585938,769500.0,-0.4852062799181722,0.7527695511465619,0.7109260571502559,0.8555908529050551,0.7881493294558258,123.12000122070312,120.95600051879885,118.87233327229818,115.47233352661132,111.56480033874512,122.68555806771876,121.34607137581912,118.6309076767954,115.5434089375566,111.6877199622189,120.93353665735216,119.06281044177096,1.8707262155812003,1.3302233018541758,1.1945402648030852,1.1945402648030852,1.1945402648030852,1.1945402648030852,-1.1945402648030852,1.1945402648030852,1.1945402648030852,1.1945402648030852,1.1945402648030852,2.75,1.4399993896484262,123.9400024414062,121.25719947814942,121.52199935913086,121.78679924011232,1.0,1.0175286140108621,-0.4852062799181722,1.0,-0.4852062799181722,1.0228874898809766,1.0,-0.4852062799181722,1.0855694738658141,1.0,-0.4852062799181722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4852062799181722,1,-0.4852062799181722,1,-0.4852062799181722,1,-0.4852062799181722,1
2024-01-29,122.6600036621094,124.5800018310547,121.8300018310547,124.5299987792969,124.5299987792969,1393100.0,1.1945402648030852,0.7299083659163653,0.7440333063514242,0.8844368292342781,0.7945313363408563,123.64800109863285,121.5990005493164,119.1066665649414,115.82566680908204,111.7646002960205,123.3003716382448,121.92496726736051,119.01149419953742,115.83805122744972,111.94202251305214,121.48683852226674,119.46778735566178,2.019051166604953,1.4679888748043313,0.1043964378759098,0.1043964378759098,0.1043964378759098,0.1043964378759098,-0.1043964378759098,0.1043964378759098,0.1043964378759098,0.1043964378759098,0.1043964378759098,1.0100021362304972,1.4189998626708913,124.5800018310547,120.77200378417966,121.06000366210934,121.34800354003904,1.0,1.0209252265742497,1.1945402648030852,1.0,1.1945402648030852,1.0244806023772652,1.0,1.1945402648030852,1.1131553769892497,1.0,1.1945402648030852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1945402648030852,1,1.1945402648030852,-1,1.1945402648030852,1,1.1945402648030852,-1
2024-01-30,124.629997253418,125.0999984741211,124.0899963378906,124.6600036621094,124.6600036621094,1984000.0,0.1043964378759098,0.6313146550176305,0.7537883409914777,0.8653198118718272,0.7944172820022168,123.934001159668,122.21800079345704,119.31766662597656,116.17183354695638,111.97320030212404,123.75358231286636,122.42224661186032,119.37591416486464,116.1272955695697,112.19386372392457,121.97501777455022,119.8523959709542,2.1226218035960187,1.5989154605626688,-1.1471203779616608,-1.1471203779616608,-1.1471203779616608,-1.1471203779616608,1.1471203779616608,-1.1471203779616608,-1.1471203779616608,-1.1471203779616608,-1.1471203779616608,1.9700012207030968,1.465499877929681,125.0999984741211,121.45820213317874,121.74200210571291,122.0258020782471,0.0,1.0243076675021823,0.1043964378759098,1.0,0.1043964378759098,1.0255188198415681,1.0,0.1043964378759098,1.0892509912308435,1.0,0.1043964378759098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1043964378759098,1,-0.1043964378759098,-1,0.1043964378759098,1,-0.1043964378759098,-1
2024-01-31,124.5,124.620002746582,122.6500015258789,123.2300033569336,123.2300033569336,1404700.0,-1.1471203779616608,0.8604291561473595,0.8505851315256346,0.8568423406780041,0.8047063845715665,123.8280014038086,122.77000122070312,119.45400009155271,116.4711669921875,112.16480033874512,123.57905599422212,122.5691114746009,119.624565080482,116.36017123472917,112.41240114239996,122.16809247953228,120.10258911065638,2.065503368875895,1.692233042225314,0.65730547474511,0.65730547474511,0.65730547474511,0.65730547474511,-0.65730547474511,0.65730547474511,0.65730547474511,0.65730547474511,0.65730547474511,1.5100021362303977,1.4805000305175653,124.620002746582,121.8758987426758,122.16899871826172,122.46209869384766,1.0,1.027759649125261,-1.1471203779616608,1.0,-1.1471203779616608,1.0246148973844782,1.0,-1.1471203779616608,1.0647887939079734,1.0,-1.1471203779616608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1471203779616608,1,1.1471203779616608,1,-1.1471203779616608,1,1.1471203779616608,1
2024-02-01,123.4599990844727,124.4400024414062,122.9300003051758,124.0400009155273,124.0400009155273,1248300.0,0.65730547474511,0.9219817772675208,0.7932264743631999,0.8417880104386589,0.7179203603804191,123.9040008544922,123.2410011291504,119.59066670735676,116.73016700744628,112.35840034484865,123.73270430132384,122.83654591840568,119.90943190854944,116.61196892918156,112.64265064285794,122.45607839276228,120.39424924435052,2.061829148411761,1.7661522634626032,0.2982930859812541,0.2982930859812541,0.2982930859812541,0.2982930859812541,-0.2982930859812541,0.2982930859812541,0.2982930859812541,0.2982930859812541,0.2982930859812541,1.889999389648409,1.4869998931884658,124.4400024414062,121.36290267944337,121.65900268554688,121.95510269165038,1.0,1.0305235728029358,0.65730547474511,1.0,0.65730547474511,1.0244110405934426,1.0,0.65730547474511,1.172536756016508,1.0,0.65730547474511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65730547474511,1,0.65730547474511,1,0.65730547474511,1,0.65730547474511,1
2024-02-02,124.1699981689453,124.5699996948242,122.6800003051758,124.4100036621094,124.4100036621094,1338900.0,0.2982930859812541,0.8702680518934333,0.7763932462427303,0.7319564282047172,0.7170239408641509,124.17400207519532,123.64700164794922,119.73166681925456,116.996333694458,112.55500038146972,123.95847075491903,123.12262914453363,120.19979137652108,116.86764219911362,112.87566753432829,122.75668228035414,120.69171253455488,2.06496974579926,1.8259157599299347,0.160756323732119,0.160756323732119,0.160756323732119,0.160756323732119,-0.160756323732119,0.160756323732119,0.160756323732119,0.160756323732119,0.160756323732119,2.559997558593807,1.559499740600576,124.5699996948242,121.16860267639156,121.46600265502926,121.76340263366696,1.0,1.032700913072606,0.2982930859812541,1.0,0.2982930859812541,1.0243164961814026,1.0,0.2982930859812541,1.0208256468013743,1.0,0.2982930859812541,0.0,1.0,0.0,0.002237798,0.002237798,0.005278183,0.005278183,0.2982930859812541,1,0.2982930859812541,1,0.2982930859812541,1,0.2982930859812541,1
2024-02-05,123.9599990844727,125.1999969482422,122.6399993896484,124.6100006103516,124.6100006103516,1405700.0,0.160756323732119,0.6842096393789366,0.7022255435501462,0.7174198561461161,0.7167874149295907,124.19000244140624,123.91900177001956,119.90666681925455,117.258833694458,112.76100036621094,124.17564737339656,123.3930603201369,120.48432100451016,117.12149001587552,113.10803056553664,123.04180817727683,120.981956095725,2.059852081551824,1.8727030242543128,-0.1043232908926029,-0.1043232908926029,-0.1043232908926029,-0.1043232908926029,0.1043232908926029,-0.1043232908926029,-0.1043232908926029,-0.1043232908926029,-0.1043232908926029,1.4700012207032105,1.562999725341791,125.1999969482422,121.13910026550292,121.45100021362305,121.76290016174316,0.0,1.0334621506643424,0.160756323732119,1.0,0.160756323732119,1.0241420567537403,1.0,0.160756323732119,1.0008823274563037,1.0,0.160756323732119,0.0,1.0,0.0,0.022549527,0.022549527,0.342899173,0.342899173,0.160756323732119,1,0.160756323732119,1,0.160756323732119,1,0.160756323732119,1
2024-02-06,125.0,125.1100006103516,123.6399993896484,124.4800033569336,124.4800033569336,1221300.0,-0.1043232908926029,0.6837379912140397,0.6353242186741527,0.6848443413686279,0.6962224469607547,124.1540023803711,124.04400177001956,120.07300033569337,117.490833791097,112.957900390625,124.27709936790892,123.5906863268272,120.742106962731,117.36275274836922,113.33321814556432,123.2630689741471,121.24107070766638,2.021998266480722,1.9025620726995949,0.8756397079819789,0.8756397079819789,0.8756397079819789,0.8756397079819789,-0.8756397079819789,0.8756397079819789,0.8756397079819789,0.8756397079819789,0.8756397079819789,1.75,1.5979999542236256,125.1100006103516,121.76139755249028,122.07399749755862,122.38659744262698,1.0,1.033071559994539,-0.1043232908926029,1.0,-0.1043232908926029,1.023592261521289,1.0,-0.1043232908926029,0.9836573703680539,-1.0,-0.1043232908926029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1043232908926029,1,-0.1043232908926029,1,-0.1043232908926029,1,-0.1043232908926029,1
2024-02-07,125.0500030517578,125.9000015258789,124.1500015258789,125.5699996948242,125.5699996948242,1195600.0,0.8756397079819789,0.3911008522663721,0.6751995185018396,0.6786406584631778,0.6914710276010724,124.62200164794922,124.22500152587892,120.27133356730144,117.75383377075195,113.15840042114256,124.70806614354736,123.95056148464484,121.05358391318865,117.6318428121874,113.57553065149024,123.6179813927128,121.56173211412252,2.056249278590286,1.9332995138777327,0.9636052300815392,0.9636052300815392,0.9636052300815392,0.9636052300815392,-0.9636052300815392,0.9636052300815392,0.9636052300815392,0.9636052300815392,0.9636052300815392,2.2799987792967897,1.6629997253417848,125.9000015258789,121.59440071105963,121.91400070190436,122.23360069274908,1.0,1.0328729036363855,0.8756397079819789,1.0,0.8756397079819789,1.0239313655804996,1.0,0.8756397079819789,0.9814448203529118,-1.0,-0.8756397079819789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8756397079819789,1,0.8756397079819789,1,0.8756397079819789,1,0.8756397079819789,1
