Date_NVDA_L01d,Open_NVDA_L01d,High_NVDA_L01d,Low_NVDA_L01d,Close_NVDA_L01d,Adj Close_NVDA_L01d,Volume_NVDA_L01d,Daily_Return_NVDA_L01d,Vol5_NVDA_L01d,Vol10_NVDA_L01d,Vol20_NVDA_L01d,Vol60_NVDA_L01d,SMA5_NVDA_L01d,SMA10_NVDA_L01d,SMA30_NVDA_L01d,SMA60_NVDA_L01d,SMA100_NVDA_L01d,EMA5_NVDA_L01d,EMA10_NVDA_L01d,EMA30_NVDA_L01d,EMA60_NVDA_L01d,EMA100_NVDA_L01d,Short12_NVDA_L01d,Long26_NVDA_L01d,MACD_NVDA_L01d,SIGNAL9_NVDA_L01d,Ret5/10_NVDA_L01d,Ret10/30_NVDA_L01d,Ret30/60_NVDA_L01d,Ret30/100_NVDA_L01d,Emaret5/10_NVDA_L01d,Emaret10/30_NVDA_L01d,Emaret30/60_NVDA_L01d,Emaret30/100_NVDA_L01d,RetMACD_NVDA_L01d,DayRange_NVDA_L01d,average20r_NVDA_L01d,PRVHI_NVDA_L01d,HitLevel_NVDA_L01d,hitlevel_2_NVDA_L01d,hitlevel_1.8_NVDA_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-19,170.3600006103516,171.9700012207031,167.3099975585938,167.6499938964844,167.6499938964844,45293200.0,-3.521902644590316,3.506124748578656,3.242619117837704,3.63194638410012,3.803493556745435,170.50800170898438,161.91599884033204,160.27333323160806,155.38150011698406,145.4177996826172,168.722084190434,164.31535545575383,159.20777299805752,155.930734053288,156.58710536673252,163.15182727606424,159.7855624057747,3.366264870289541,0.8108084178744454,6.406206909733279,6.406206909733279,6.406206909733279,6.406206909733279,-6.406206909733279,6.406206909733279,6.406206909733279,6.406206909733279,6.406206909733279,10.309997558593809,7.0519981384277255,171.9700012207031,163.8458993530274,165.19899902343755,166.5520986938477,1.0,1.1021576009361573,-3.521902644590316,1.0,-3.521902644590316,1.0167361649938371,1.0,-3.521902644590316,0.8928047869960837,-1.0,3.521902644590316,0.0,0.0,1.0,0.1576059013605117,0.1576059013605117,0.840419352,0.840419352,3.521902644590316,1,-3.521902644590316,1,3.521902644590316,-1,3.521902644590316,-1
2023-01-20,170.1100006103516,178.5599975585938,168.25,178.3899993896484,178.3899993896484,56496700.0,6.406206909733279,4.23174847239378,3.1556044274763733,3.870026176032972,3.8771878740594055,173.16400146484375,165.48999938964843,160.89066670735676,156.2548334757487,145.57569961547853,171.94472259017215,166.87438162555284,160.4453359910634,156.6671034085785,157.0188458424338,165.49616144738488,161.16366884902462,4.332492598360261,1.5151452539716086,7.59010781571788,7.59010781571788,7.59010781571788,7.59010781571788,-7.59010781571788,7.59010781571788,7.59010781571788,7.59010781571788,7.59010781571788,14.270004272460994,7.502998352050776,178.5599975585938,156.4556053161621,157.86600494384766,159.2764045715332,1.0,1.1052027717011215,6.406206909733279,1.0,6.406206909733279,1.0218221585456566,1.0,6.406206909733279,0.8153961456434056,-1.0,-6.406206909733279,1.0,0.0,4.0,0.8061440587043762,0.1988793804644449,0.9943019151687622,0.745659384025293,6.406206909733279,1,6.406206909733279,1,-6.406206909733279,1,-6.406206909733279,1
2023-01-23,180.6399993896484,192.4499969482422,178.1799926757812,191.9299926757812,191.9299926757812,65516300.0,7.59010781571788,5.028502571257261,3.542143012189421,4.156943675823818,3.935451398758886,177.7519989013672,169.8239990234375,161.91499989827474,157.24350001017254,145.91489959716796,178.60647928537517,171.42994727104892,162.47660416427098,157.8232637124212,157.71015568071792,169.562904713292,163.44265579915472,6.120248914137278,2.4361659860047427,0.3751374189439356,0.3751374189439356,0.3751374189439356,0.3751374189439356,-0.3751374189439356,0.3751374189439356,0.3751374189439356,0.3751374189439356,0.3751374189439356,6.75,7.212498474121091,192.4499969482422,162.0534011840821,163.55400085449224,165.0546005249024,1.0,1.1096536429472164,7.59010781571788,1.0,7.59010781571788,1.0302228379838942,1.0,7.59010781571788,0.8521027197914687,-1.0,-7.59010781571788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.59010781571788,-1,7.59010781571788,-1,7.59010781571788,-1,7.59010781571788,-1
2023-01-24,188.2700042724609,194.9499969482422,188.1999969482422,192.6499938964844,192.6499938964844,49620400.0,0.3751374189439356,4.957707943760392,3.4863952673135543,3.7251007802567497,3.9096751081361703,180.87799682617188,173.46099853515625,162.61366628011066,158.30499979654948,146.294599609375,183.2876508224116,175.28813756658263,164.4232744695751,158.96512371845606,158.40203366518855,173.11476458762928,165.60616232488283,7.50860226274645,3.450653241353084,0.3010650658864473,0.3010650658864473,0.3010650658864473,0.3010650658864473,-0.3010650658864473,0.3010650658864473,0.3010650658864473,0.3010650658864473,0.3010650658864473,7.899993896484375,7.379498291015624,194.9499969482422,176.58250030517578,178.025,179.46749969482423,1.0,1.11154934436616,0.3751374189439356,1.0,0.3751374189439356,1.0380123958327045,1.0,0.3751374189439356,0.935919716801127,-1.0,-0.3751374189439356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3751374189439356,-1,-0.3751374189439356,-1,-0.3751374189439356,-1,-0.3751374189439356,-1
2023-01-25,189.1300048828125,193.6999969482422,185.8000030517578,193.2299957275391,193.2299957275391,44953700.0,0.3010650658864473,4.6480412294045,3.5358284122717367,3.699864714042528,3.905563083386012,184.7699951171875,176.8749984741211,163.38766632080078,159.32949981689453,146.71749954223634,186.60176579078745,178.55029359584745,166.2817726152502,160.08856214498334,159.09169628028462,176.2094155322308,167.65237220656107,8.557043325669724,4.471931258216412,2.478915619123593,2.478915619123593,2.478915619123593,2.478915619123593,-2.478915619123593,2.478915619123593,2.478915619123593,2.478915619123593,2.478915619123593,8.8800048828125,7.301498413085939,193.6999969482422,178.7151007080078,180.19100036621091,181.66690002441408,1.0,1.113620848437139,0.3010650658864473,1.0,0.3010650658864473,1.045194541909329,1.0,0.3010650658864473,0.9556642433037604,-1.0,-0.3010650658864473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3010650658864473,-1,-0.3010650658864473,1,-0.3010650658864473,-1,-0.3010650658864473,-1
2023-01-26,197.0099945068359,201.6600036621094,192.7799987792969,198.0200042724609,198.0200042724609,48953500.0,2.478915619123593,3.3982085320040625,3.500736887317301,3.131166714901247,3.8721994163400018,190.8439971923828,180.6759994506836,164.1433329264323,160.32416661580405,147.30399963378906,190.4078452846786,182.09024099159532,168.3294004641025,161.3322159852285,159.8625538642881,179.5648907230354,169.90182643366478,9.663064289370624,5.510157864447255,2.843141855646586,2.843141855646586,2.843141855646586,2.843141855646586,-2.843141855646586,2.843141855646586,2.843141855646586,2.843141855646586,2.843141855646586,12.229995727539093,7.723998260498048,201.6600036621094,177.6367004394531,179.0970001220703,180.5572998046875,1.0,1.1143168775763546,2.478915619123593,1.0,2.478915619123593,1.0529632887449187,1.0,2.478915619123593,1.1180295417223447,1.0,-2.478915619123593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.478915619123593,-1,2.478915619123593,-1,-2.478915619123593,-1,-2.478915619123593,-1
2023-01-27,194.6199951171875,206.2799987792969,194.0500030517578,203.6499938964844,203.6499938964844,54214200.0,2.843141855646586,2.963985298960366,3.4917224349657463,3.089408368352452,3.8603469054039903,195.89599609375,184.52999877929688,164.907666015625,161.46883316040038,147.97579956054688,194.8218948219472,186.01019606521157,170.60814842748198,162.71968411346637,160.7296318847276,183.27029121125832,172.40169069016991,10.86860052108841,6.581846395775486,-5.907193292336542,-5.907193292336542,-5.907193292336542,-5.907193292336542,5.907193292336542,-5.907193292336542,-5.907193292336542,-5.907193292336542,-5.907193292336542,9.899993896484403,7.99099807739258,206.2799987792969,184.6672074890137,186.2120071411133,187.7568067932129,0.0,1.1144232131562173,2.843141855646586,1.0,2.843141855646586,1.061460456462932,1.0,2.843141855646586,1.1302236605346687,1.0,2.843141855646586,1.0,1.0,1.0,0.9840704202651978,0.372332406543078,0.8672197461128235,0.2954036007904011,-2.843141855646586,1,-2.843141855646586,1,-2.843141855646586,1,-2.843141855646586,1
2023-01-30,199.5,201.3999938964844,191.5,191.6199951171875,191.6199951171875,48861100.0,-5.907193292336542,3.5125888060126704,4.32284915596817,3.503606903677261,3.954949061069856,195.8339965820313,186.7929977416992,165.4036656697591,162.40533320109049,148.5454995727539,193.75459492036063,187.0301595292072,171.96375143972105,163.66723529391624,161.3413222457664,184.55486104293976,173.82526879587493,10.72959224706483,7.411395566033354,1.9569982755226785,1.9569982755226785,1.9569982755226785,1.9569982755226785,-1.9569982755226785,1.9569982755226785,1.9569982755226785,1.9569982755226785,1.9569982755226785,7.3699951171875,8.161498260498048,201.3999938964844,188.6998030090332,190.29800262451172,191.89620223999023,1.0,1.1134882318582024,-5.907193292336542,1.0,-5.907193292336542,1.0658382430867512,1.0,-5.907193292336542,1.2338282446672488,1.0,-5.907193292336542,1.0,1.0,4.0,0.9863637089729308,0.1703245289698834,0.9956696033477784,0.7162839680304413,-5.907193292336542,1,-5.907193292336542,1,-5.907193292336542,1,-5.907193292336542,1
2023-01-31,191.6999969482422,196.8699951171875,189.5,195.3699951171875,195.3699951171875,49801700.0,1.9569982755226785,3.6222974745104826,4.165842234201864,3.4906773785258878,3.937960127003207,196.37799682617188,188.62799682617188,166.26533203125,163.45833307902018,149.1277995300293,194.29306165263628,188.5464932724763,173.47383167697697,164.7066700422202,162.01515735213118,186.21872782359327,175.42117444930548,10.797553374287787,8.08862712768424,7.196600250801141,7.196600250801141,7.196600250801141,7.196600250801141,-7.196600250801141,7.196600250801141,7.196600250801141,7.196600250801141,7.196600250801141,15.809997558593722,8.501998138427734,196.8699951171875,183.44469772338869,185.0769973754883,186.70929702758792,1.0,1.1149184293956527,1.9569982755226785,1.0,1.9569982755226785,1.0707259401658389,1.0,1.9569982755226785,1.1934194376797715,1.0,1.9569982755226785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9569982755226785,1,1.9569982755226785,-1,1.9569982755226785,-1,1.9569982755226785,-1
2023-02-01,196.9100036621094,211.9199981689453,196.1100006103516,209.4299926757812,209.4299926757812,66047700.0,7.196600250801141,4.745013109387755,4.436521379229573,3.60374217153004,4.024523967082184,199.6179962158203,192.1939956665039,167.72266489664713,164.71199951171874,149.82309951782227,199.33870532701792,192.3434931639863,175.79358399948046,166.1730084892222,162.95406498230247,189.7896916470068,177.9403461697852,11.849345477221618,8.840770797591716,3.6575485508266543,3.6575485508266543,3.6575485508266543,3.6575485508266543,-3.6575485508266543,3.6575485508266543,3.6575485508266543,3.6575485508266543,3.6575485508266543,12.490005493164093,8.820498657226564,211.9199981689453,178.1655992126465,179.86599884033205,181.5663984680176,1.0,1.1194713327679862,7.196600250801141,1.0,7.196600250801141,1.0787922597608868,1.0,7.196600250801141,1.2310873442275034,1.0,7.196600250801141,0.0,4.0,0.0,0.014370447024703,0.014370447024703,0.090004891,0.090004891,7.196600250801141,-1,-7.196600250801141,-1,-7.196600250801141,-1,-7.196600250801141,-1
2023-02-02,210.0,219.4900054931641,207.0,217.0899963378906,217.0899963378906,56427600.0,3.6575485508266543,4.82119726679438,4.009010381767579,3.6160325477142696,3.995619776974325,203.43199462890624,197.1379959106445,169.54099833170574,165.97083282470703,150.5552995300293,205.25580233064213,196.8428573774234,178.45786866647467,167.84241792688346,164.0260636230072,193.98973852252735,180.84032025631151,13.14941826621586,9.702500291316548,-2.8052864897615075,-2.8052864897615075,-2.8052864897615075,-2.8052864897615075,2.8052864897615075,-2.8052864897615075,-2.8052864897615075,-2.8052864897615075,-2.8052864897615075,9.559997558593778,9.090498352050789,219.4900054931641,192.51490112304688,194.27900085449215,196.0431005859375,0.0,1.1261044869290013,3.6575485508266543,1.0,3.6575485508266543,1.087984828293125,1.0,3.6575485508266543,1.1086765201551394,1.0,3.6575485508266543,1.0,0.0,0.0,0.9957762360572816,0.9957762360572816,0.002520886,0.002520886,-3.6575485508266543,1,-3.6575485508266543,-1,-3.6575485508266543,1,-3.6575485508266543,1
2023-02-03,210.0,217.4499969482422,207.8899993896484,211.0,211.0,42936600.0,-2.8052864897615075,5.205845488137391,4.117032182366464,3.5807221731893484,4.022347201254364,204.90199584960936,200.39899597167968,171.21266479492186,167.10399958292643,151.2147994995117,207.1705348870948,199.41688330880092,180.5573610105731,169.2574206178053,164.95624058096743,196.60670182675392,183.07437060769584,13.53233121905808,10.468466476864856,-0.0521329906879577,-0.0521329906879577,-0.0521329906879577,-0.0521329906879577,0.0521329906879577,-0.0521329906879577,-0.0521329906879577,-0.0521329906879577,-0.0521329906879577,7.839996337890597,8.994497680664066,217.4499969482422,199.49090911865235,201.3090087890625,203.12710845947268,0.0,1.132248069379444,-2.8052864897615075,1.0,-2.8052864897615075,1.0945773277486157,1.0,-2.8052864897615075,1.1497770514542391,1.0,-2.8052864897615075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8052864897615075,1,2.8052864897615075,1,-2.8052864897615075,1,-2.8052864897615075,1
2023-02-06,208.0599975585938,215.6999969482422,207.8600006103516,210.8899993896484,210.8899993896484,45219700.0,-0.0521329906879577,3.776756887409322,3.5922122383440875,3.5730075062890605,4.019475068491368,208.7559967041015,202.2949966430664,172.74199829101562,168.1851661682129,152.01059951782227,208.410356387946,201.5029044144096,182.51430542212637,170.62242320048867,165.86581996331756,198.8041322210454,185.13478755450717,13.669344666538253,11.108642114799537,5.140118720310815,5.140118720310815,5.140118720310815,5.140118720310815,-5.140118720310815,5.140118720310815,5.140118720310815,5.140118720310815,5.140118720310815,11.089996337890597,9.091497802734375,215.6999969482422,197.66210205078124,199.46100158691405,201.2599011230469,1.0,1.136381271036055,-0.0521329906879577,1.0,-0.0521329906879577,1.1003732140985452,1.0,-0.0521329906879577,1.0053749487011219,1.0,-0.0521329906879577,1.0,1.0,1.0,0.924401879310608,0.3155118269974411,0.9440394639968872,0.4025379220492324,-0.0521329906879577,1,-0.0521329906879577,1,-0.0521329906879577,1,-0.0521329906879577,1
2023-02-07,213.8200073242188,222.5899963378906,211.5,221.7299957275391,221.7299957275391,66415000.0,5.140118720310815,4.0294705569,3.8089490416148393,3.5712793272035706,3.971810179002851,214.0279968261719,205.20299682617187,175.0199981689453,169.58466618855795,152.9150994873047,212.85023616781035,205.1805573804331,185.04434995795944,172.29808131612967,166.97204126557938,202.33118814512133,187.84554371547245,14.485644429648886,11.784042577769409,0.1443229740607334,0.1443229740607334,0.1443229740607334,0.1443229740607334,-0.1443229740607334,0.1443229740607334,0.1443229740607334,0.1443229740607334,0.1443229740607334,8.699996948242216,9.281497955322267,222.5899963378906,195.69870178222652,197.51700134277343,199.3353009033203,1.0,1.1445566772395541,5.140118720310815,1.0,5.140118720310815,1.108235537850525,1.0,5.140118720310815,1.066550301064625,1.0,5.140118720310815,0.0,0.0,2.0,0.004823381,0.004243754,0.9739019274711608,0.9652134776115416,5.140118720310815,1,5.140118720310815,1,5.140118720310815,1,5.140118720310815,1
