Date_AVGO_L01d,Open_AVGO_L01d,High_AVGO_L01d,Low_AVGO_L01d,Close_AVGO_L01d,Adj Close_AVGO_L01d,Volume_AVGO_L01d,Daily_Return_AVGO_L01d,Vol5_AVGO_L01d,Vol10_AVGO_L01d,Vol20_AVGO_L01d,Vol60_AVGO_L01d,SMA5_AVGO_L01d,SMA10_AVGO_L01d,SMA30_AVGO_L01d,SMA60_AVGO_L01d,SMA100_AVGO_L01d,EMA5_AVGO_L01d,EMA10_AVGO_L01d,EMA30_AVGO_L01d,EMA60_AVGO_L01d,EMA100_AVGO_L01d,Short12_AVGO_L01d,Long26_AVGO_L01d,MACD_AVGO_L01d,SIGNAL9_AVGO_L01d,Ret5/10_AVGO_L01d,Ret10/30_AVGO_L01d,Ret30/60_AVGO_L01d,Ret30/100_AVGO_L01d,Emaret5/10_AVGO_L01d,Emaret10/30_AVGO_L01d,Emaret30/60_AVGO_L01d,Emaret30/100_AVGO_L01d,RetMACD_AVGO_L01d,DayRange_AVGO_L01d,average20r_AVGO_L01d,PRVHI_AVGO_L01d,HitLevel_AVGO_L01d,hitlevel_2_AVGO_L01d,hitlevel_1.8_AVGO_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf
2023-01-19,569.1199951171875,570.0599975585938,560.3099975585938,563.219970703125,563.219970703125,2269200.0,-1.9275989043450923,0.9739961217449116,2.2719205486469822,1.9189383588422584,2.234684750857245,575.53798828125,575.1099975585937,559.2243306477865,529.0371643066406,507.80249877929685,572.247992169483,571.6873066321243,557.664525869028,539.0653230150244,529.2872334475005,570.6621987556377,560.7865703692354,9.875628386402354,11.351528211520977,1.3422923523666972,1.3422923523666972,1.3422923523666972,1.3422923523666972,-1.3422923523666972,1.3422923523666972,1.3422923523666972,1.3422923523666972,-1.3422923523666972,12.25,14.320999145507812,570.0599975585938,556.5124975585937,559.3349975585937,562.1574975585937,1.0,1.0284066090121755,1.9275989043450923,1.0,-1.9275989043450923,1.0251455491834345,1.0,-1.9275989043450923,1.1839466016082385,1.0,-1.9275989043450923,0.0,0.0,2.0,0.064144492,0.035220104,0.9346567392349244,0.934621661901474,-1.9275989043450923,1,1.9275989043450923,1,-1.9275989043450923,1,-1.9275989043450923,1
2023-01-20,563.030029296875,571.3599853515625,559.1099853515625,570.780029296875,570.780029296875,2295000.0,1.3422923523666972,1.202067353526481,2.27368945075971,1.9164999012868056,2.2333788858655854,573.3059936523438,576.6859985351563,560.722998046875,530.9414983113606,508.30169921875,571.7586712119471,571.5223471166244,558.510687380502,540.1051494504949,530.1088729692704,570.6803265312127,561.5268265860976,9.153499945115072,10.911922558239796,-1.9009031551617572,1.9009031551617572,1.9009031551617572,1.9009031551617572,-1.9009031551617572,1.9009031551617572,1.9009031551617572,1.9009031551617572,-1.9009031551617572,15.00994873046875,14.32349853515625,571.3599853515625,538.5537994384765,541.4179992675781,544.2821990966797,1.0,1.028468603113987,-1.3422923523666972,1.0,1.3422923523666972,1.023297064908729,1.0,1.3422923523666972,1.186375981148277,1.0,1.3422923523666972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3422923523666972,1,1.3422923523666972,1,1.3422923523666972,1,1.3422923523666972,1
2023-01-23,572.0,584.7899780273438,569.780029296875,581.6300048828125,581.6300048828125,2342900.0,1.9009031551617572,1.5662320218589327,1.278235085439424,1.8347919145007745,2.241317143476816,573.8319946289063,576.0059997558594,562.8273315429688,532.9674982706706,508.9761993408203,575.0491157689023,573.3601030741131,560.0022562516189,541.4666201204069,531.1290934032019,572.3648924314588,563.0159509043727,9.348941527086026,10.599326352009042,-0.5845682625585213,0.5845682625585213,0.5845682625585213,0.5845682625585213,-0.5845682625585213,0.5845682625585213,0.5845682625585213,0.5845682625585213,-0.5845682625585213,11.05999755859375,14.489498901367188,584.7899780273438,539.8482885742187,542.71298828125,545.5776879882812,1.0,1.0234151177000623,-1.9009031551617572,1.0,1.9009031551617572,1.0238532017922661,1.0,1.9009031551617572,0.6966648780917573,-1.0,1.9009031551617572,0.0,1.0,0.0,0.0106343254446983,0.0106343254446983,0.052005995,0.052005995,1.9009031551617572,-1,1.9009031551617572,1,1.9009031551617572,1,1.9009031551617572,1
2023-01-24,578.4400024414062,586.6900024414062,575.6300048828125,585.030029296875,585.030029296875,1382500.0,0.5845682625585213,1.579887313222431,1.1108795223091086,1.7947710002981885,2.241302361324051,574.9900024414062,576.8200012207031,564.6256652832031,535.0316655476888,509.7625994873047,578.3760869448932,575.481907841888,561.6169512867967,542.894928617996,532.1964386684231,574.3133750261381,564.6466233778915,9.666751648246644,10.412811411256564,-0.1110991481390136,0.1110991481390136,0.1110991481390136,0.1110991481390136,-0.1110991481390136,0.1110991481390136,0.1110991481390136,0.1110991481390136,-0.1110991481390136,10.92999267578125,14.727499389648438,586.6900024414062,552.913080444336,555.8109802246094,558.7088800048828,1.0,1.0215972044617978,-0.5845682625585213,1.0,0.5845682625585213,1.0246875677867688,1.0,0.5845682625585213,0.6189533495496327,-1.0,-0.5845682625585213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5845682625585213,-1,0.5845682625585213,1,0.5845682625585213,1,0.5845682625585213,1
2023-01-25,577.6699829101562,586.969970703125,576.0399780273438,585.6799926757812,585.6799926757812,1376600.0,0.1110991481390136,1.4727394192592158,1.0980598815349416,1.792702171564179,2.230919716528004,577.2680053710938,577.8950012207031,565.9909993489583,537.2029988606771,510.6282995605469,580.8107221885226,577.3361050844139,563.169405569957,544.2977176034972,533.2555189457964,576.0620854337756,566.2046507332908,9.85743470048476,10.301736069102205,-2.202572151240217,2.202572151240217,2.202572151240217,2.202572151240217,-2.202572151240217,2.202572151240217,2.202572151240217,2.202572151240217,-2.202572151240217,14.29998779296875,14.883999633789063,586.969970703125,554.2895037841797,557.2350036621094,560.180503540039,1.0,1.0210321398846227,-0.1110991481390136,1.0,0.1110991481390136,1.0251553073983475,1.0,0.1110991481390136,0.6125166237606863,-1.0,-0.1110991481390136,2.0,1.0,0.0,0.927556038,0.6153394808924458,0.0497986935079097,0.0357264261692761,-0.1110991481390136,-1,0.1110991481390136,1,0.1110991481390136,1,0.1110991481390136,1
2023-01-26,590.4099731445312,600.5599975585938,586.260009765625,598.5800170898438,598.5800170898438,2452500.0,2.202572151240217,0.8770866231107145,1.2689993595103974,1.8416379191350027,2.198381220801908,584.3400146484375,579.9390014648437,567.3893330891927,539.2976659138998,511.6939996337891,586.733820488963,581.1986345399466,565.4539611518852,546.0774651276396,534.5490733644905,579.5263826116322,568.6028260189614,10.92355659267082,10.426100173815929,-1.2680053858746718,-1.2680053858746718,-1.2680053858746718,-1.2680053858746718,1.2680053858746718,-1.2680053858746718,-1.2680053858746718,-1.2680053858746718,-1.2680053858746718,9.05999755859375,14.570999145507812,600.5599975585938,554.2251715087891,557.2019714355469,560.1787713623047,0.0,1.0221182663186905,-2.202572151240217,1.0,2.202572151240217,1.0278443064683604,1.0,2.202572151240217,0.6890601818768114,-1.0,-2.202572151240217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.202572151240217,-1,2.202572151240217,1,2.202572151240217,1,2.202572151240217,-1
2023-01-27,593.3200073242188,599.25,590.1900024414062,590.989990234375,590.989990234375,1934400.0,-1.2680053858746718,1.4082676813415151,1.360817153464979,1.826159200876123,2.20539221573919,588.3820068359375,580.8440002441406,568.0543334960937,541.3121658325196,512.6016995239257,588.1525437374337,582.9788810298427,567.1014468991427,547.5500069344178,535.666715282706,581.2900145535926,570.2611344793625,11.028880074230187,10.54665615389878,-1.614236820417277,-1.614236820417277,-1.614236820417277,-1.614236820417277,1.614236820417277,-1.614236820417277,-1.614236820417277,-1.614236820417277,-1.614236820417277,9.8499755859375,14.458499145507812,599.25,568.5037994384766,571.4179992675781,574.3321990966797,0.0,1.0225148652054687,-1.2680053858746718,1.0,-1.2680053858746718,1.0279975200513352,1.0,-1.2680053858746718,0.7451799124699039,-1.0,1.2680053858746718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2680053858746718,-1,-1.2680053858746718,-1,-1.2680053858746718,-1,1.2680053858746718,-1
2023-01-30,583.0,589.6099853515625,579.760009765625,581.4500122070312,581.4500122070312,1698400.0,-1.614236820417277,1.534514104174949,1.4626813744703486,1.819757110002831,2.217988212076079,588.3460083007812,581.0890014648437,568.2880004882812,543.2046661376953,513.4341995239258,585.9183665606329,582.7009048802405,568.0271607899743,548.6614825171264,536.5733152218015,581.3146295771986,571.0899402369675,10.224689340231066,10.482262791165237,0.6122620145936426,0.6122620145936426,0.6122620145936426,0.6122620145936426,-0.6122620145936426,0.6122620145936426,0.6122620145936426,0.6122620145936426,-0.6122620145936426,6.489990234375,14.200997924804687,589.6099853515625,567.4413018798828,570.3330017089844,573.2247015380859,1.0,1.0225255521242111,-1.614236820417277,1.0,-1.614236820417277,1.025832821215554,1.0,-1.614236820417277,0.8037783539519037,-1.0,1.614236820417277,0.0,0.0,1.0,0.006191386,0.006191386,0.9706770777702332,0.9706770777702332,1.614236820417277,1,1.614236820417277,-1,1.614236820417277,1,1.614236820417277,-1
2023-01-31,582.0700073242188,587.22998046875,580.739990234375,585.010009765625,585.010009765625,2371900.0,0.6122620145936426,1.5371847859862535,1.4733297523962994,1.821840622894514,2.1846475701090275,588.3420043945313,581.6660034179688,569.1883341471354,545.3543329874675,514.2329995727539,585.6155809622969,583.1207421321285,569.1228284658227,549.8532375088804,537.5324576880158,581.8831496061873,572.1210564983496,9.7620931078377,10.33822885449973,3.0324250761935247,3.0324250761935247,3.0324250761935247,3.0324250761935247,-3.0324250761935247,3.0324250761935247,3.0324250761935247,3.0324250761935247,-3.0324250761935247,25.5999755859375,14.641995239257811,587.22998046875,558.3677899169921,561.2079895019531,564.048189086914,1.0,1.0219218640338612,-0.6122620145936426,1.0,0.6122620145936426,1.0245955933696067,1.0,0.6122620145936426,0.8087039743660421,-1.0,-0.6122620145936426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6122620145936426,-1,-0.6122620145936426,1,0.6122620145936426,1,-0.6122620145936426,1
2023-02-01,583.5700073242188,608.2999877929688,582.7000122070312,602.75,602.75,2655300.0,3.0324250761935247,2.0540888287278567,1.6879946595507895,1.8982516794200424,2.17254381062358,591.756005859375,584.5120056152343,570.749668375651,547.998166402181,515.141199645996,591.3270539748646,586.6896981081051,571.2923234035117,551.5875575905563,538.8238941694412,585.0934342821586,574.3898671281015,10.703567154057056,10.411296514411196,0.5010401545002074,0.5010401545002074,0.5010401545002074,0.5010401545002074,-0.5010401545002074,0.5010401545002074,0.5010401545002074,0.5010401545002074,0.5010401545002074,13.3900146484375,14.704998779296876,608.2999877929688,555.0175909423829,557.9459899902344,560.874389038086,1.0,1.0241127380393418,-3.0324250761935247,1.0,3.0324250761935247,1.0269518319673236,1.0,3.0324250761935247,0.8892364894767321,-1.0,-3.0324250761935247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0324250761935247,-1,3.0324250761935247,1,3.0324250761935247,-1,3.0324250761935247,1
2023-02-02,607.6300048828125,613.1400146484375,599.75,605.77001953125,605.77001953125,2418800.0,0.5010401545002074,1.851744254473884,1.459542948385791,1.88954156494977,2.100166504114531,593.1940063476562,588.7670104980468,572.6210021972656,550.3393335978191,515.974899597168,596.1413758269931,590.1588474577677,573.5166908956238,553.3640317525462,540.14956001819,588.2744473974034,576.714322861668,11.560124535735326,10.641062118676023,-1.345399103833012,-1.345399103833012,-1.345399103833012,-1.345399103833012,1.345399103833012,-1.345399103833012,-1.345399103833012,-1.345399103833012,-1.345399103833012,11.78997802734375,14.85849609375,613.1400146484375,575.9489904785156,578.889990234375,581.8309899902343,0.0,1.0281966750063753,0.5010401545002074,1.0,0.5010401545002074,1.0290177371057063,1.0,0.5010401545002074,0.7724323060469909,-1.0,-0.5010401545002074,0.0,1.0,0.0,0.1449163407087326,0.1449163407087326,0.2094728052616119,0.2094728052616119,-0.5010401545002074,-1,0.5010401545002074,1,-0.5010401545002074,-1,0.5010401545002074,1
2023-02-03,598.0,608.0399780273438,596.25,597.6199951171875,597.6199951171875,1909300.0,-1.345399103833012,1.867886813372321,1.5789870212159087,1.907160986966617,2.101279430241061,594.5200073242188,591.4510070800782,574.4076680501302,552.3793334960938,516.6604995727539,596.6342489237246,591.5154197594803,575.071742780886,554.8150469448295,541.2875884359918,589.7122239696778,578.2628911768918,11.44933279278598,10.802716253498016,0.6157746905806991,0.6157746905806991,0.6157746905806991,0.6157746905806991,-0.6157746905806991,0.6157746905806991,0.6157746905806991,0.6157746905806991,0.6157746905806991,10.9599609375,13.971493530273438,608.0399780273438,580.4513232421875,583.4230224609375,586.3947216796874,1.0,1.0296711551358688,-1.345399103833012,1.0,-1.345399103833012,1.0285941314018967,1.0,-1.345399103833012,0.8279253990651956,-1.0,1.345399103833012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.345399103833012,-1,-1.345399103833012,1,1.345399103833012,-1,-1.345399103833012,-1
2023-02-06,593.3400268554688,603.219970703125,592.260009765625,601.2999877929688,601.2999877929688,1870900.0,0.6157746905806991,1.5553804486370848,1.5000681180353332,1.3760810111639887,2.0969976069815166,598.4900024414062,593.4180053710937,575.7433349609375,554.3658335367838,517.6369995117187,598.1894952134727,593.2944321292055,576.7638876203753,556.33914336608,542.4759527796944,591.4949568655686,579.9693427780827,11.525614087485906,10.947295820295595,2.1869324265794154,2.1869324265794154,2.1869324265794154,2.1869324265794154,-2.1869324265794154,2.1869324265794154,2.1869324265794154,2.1869324265794154,2.1869324265794154,17.2900390625,12.780496215820312,603.219970703125,577.3026922607422,580.0969909667969,582.8912896728516,1.0,1.0306988710713523,0.6157746905806991,1.0,0.6157746905806991,1.0286608521504914,1.0,0.6157746905806991,1.0901016043862615,1.0,-0.6157746905806991,0.0,0.0,1.0,0.00797507,0.00797507,0.9857387542724608,0.9857387542724608,-0.6157746905806991,1,0.6157746905806991,1,-0.6157746905806991,1,-0.6157746905806991,1
2023-02-07,600.6599731445312,617.010009765625,599.719970703125,614.4500122070312,614.4500122070312,2402500.0,2.1869324265794154,1.6909339298950306,1.610249830599821,1.358836303957348,2.071675278603503,604.3780029296875,596.3600036621094,577.7886678059896,556.7821670532227,518.6739996337891,603.6096675446589,597.1409012342647,579.1952504969338,558.2444177543078,543.9011816792456,595.0265038411783,582.5234664394864,12.503037401691929,11.258444136574862,-2.0733973441736087,-2.0733973441736087,-2.0733973441736087,-2.0733973441736087,2.0733973441736087,-2.0733973441736087,-2.0733973441736087,-2.0733973441736087,-2.0733973441736087,9.55999755859375,12.001495361328123,617.010009765625,575.1028790283203,577.6589782714843,580.2150775146484,0.0,1.0321420908558832,2.1869324265794154,1.0,2.1869324265794154,1.0309837670836113,1.0,2.1869324265794154,1.1850212022671751,1.0,2.1869324265794154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1869324265794154,1,2.1869324265794154,1,2.1869324265794154,1,2.1869324265794154,-1
