Date_CRM_L01d,Open_CRM_L01d,High_CRM_L01d,Low_CRM_L01d,Close_CRM_L01d,Adj Close_CRM_L01d,Volume_CRM_L01d,Daily_Return_CRM_L01d,Vol5_CRM_L01d,Vol10_CRM_L01d,Vol20_CRM_L01d,Vol60_CRM_L01d,SMA5_CRM_L01d,SMA10_CRM_L01d,SMA30_CRM_L01d,SMA60_CRM_L01d,SMA100_CRM_L01d,EMA5_CRM_L01d,EMA10_CRM_L01d,EMA30_CRM_L01d,EMA60_CRM_L01d,EMA100_CRM_L01d,Short12_CRM_L01d,Long26_CRM_L01d,MACD_CRM_L01d,SIGNAL9_CRM_L01d,Ret5/10_CRM_L01d,Ret10/30_CRM_L01d,Ret30/60_CRM_L01d,Ret30/100_CRM_L01d,Emaret5/10_CRM_L01d,Emaret10/30_CRM_L01d,Emaret30/60_CRM_L01d,Emaret30/100_CRM_L01d,RetMACD_CRM_L01d,DayRange_CRM_L01d,average20r_CRM_L01d,PRVHI_CRM_L01d,HitLevel_CRM_L01d,hitlevel_2_CRM_L01d,hitlevel_1.8_CRM_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf,ret_ensemble,ensemble
2023-01-19,143.5200042724609,146.6799926757812,143.1600036621094,146.4100036621094,146.4100036621094,7070100.0,0.6600252554208238,1.957907363306004,2.42286115966837,2.039641329344472,3.0358262015527613,147.88800048828122,145.57299957275387,136.26433308919272,144.4535001118978,147.69719970703125,146.629847352536,144.7924983500583,141.3586483534699,144.0721239388064,149.8344051945455,143.98683303655537,141.3935667490468,2.5932662875085555,1.1121437463098407,3.305782540010397,3.305782540010397,-3.305782540010397,-3.305782540010397,3.305782540010397,3.305782540010397,3.305782540010397,-3.305782540010397,3.305782540010397,7.229995727539091,4.266999053955084,146.6799926757812,140.63989456176756,141.44899444580076,142.25809432983397,1.0,0.9433093208793036,0.6600252554208238,-1.0,-0.6600252554208238,0.9434325058382242,-1.0,-0.6600252554208238,1.1878858919019168,1.0,0.6600252554208238,0.0,0.0,1.0,0.002972533,0.002972533,0.9957236051559448,0.9957236051559448,0.6600252554208238,1,0.6600252554208238,1,0.6600252554208238,-1,0.6600252554208238,1,0.6600252554208238,1
2023-01-20,144.3000030517578,151.5299987792969,144.3000030517578,151.25,151.25,10127100.0,3.305782540010397,1.9819331399615536,2.344818871584288,2.105008909106404,3.067248150044441,148.21799926757814,147.06399993896483,136.86366628011066,144.29683354695638,147.55739974975586,148.169898235024,145.9665895591386,141.99680007260088,144.30746413753403,149.86243677485152,145.10424333862375,142.12367291578408,2.9805704228396905,1.4858290816158108,3.0545422262396693,3.0545422262396693,-3.0545422262396693,-3.0545422262396693,-3.0545422262396693,3.0545422262396693,3.0545422262396693,-3.0545422262396693,3.0545422262396693,4.639999389648409,4.220998764038089,151.5299987792969,137.29259475708,138.145994567871,138.99939437866203,1.0,0.9484869689505221,3.305782540010397,-1.0,-3.305782540010397,0.9475142879595124,-1.0,-3.305782540010397,1.1139234905089714,1.0,3.305782540010397,0.0,0.0,1.0,0.003947594,0.003947594,0.9920807480812072,0.9920807480812072,3.305782540010397,1,3.305782540010397,1,-3.305782540010397,1,3.305782540010397,1,3.305782540010397,1
2023-01-23,157.3500061035156,157.8699951171875,153.2299957275391,155.8699951171875,155.8699951171875,19922900.0,3.0545422262396693,2.3255889831845247,2.3444430827715066,2.159435717491413,3.070227025751485,149.48999938964843,148.6,137.70999959309896,144.14016672770182,147.51399963378907,150.73659719574516,147.7672087515111,142.89184491418712,144.68656351391613,149.98139832618492,146.76051284301818,143.14191900477692,3.618593838241253,1.9123820329408996,-0.6479723734363156,-0.6479723734363156,0.6479723734363156,0.6479723734363156,0.6479723734363156,-0.6479723734363156,-0.6479723734363156,0.6479723734363156,-0.6479723734363156,5.710006713867188,4.3464992523193375,157.8699951171875,142.24380149841312,143.08800125122073,143.93220100402834,0.0,0.9553894845511715,3.0545422262396693,-1.0,-3.0545422262396693,0.9527304486348421,-1.0,-3.0545422262396693,1.0856739396229929,1.0,3.0545422262396693,3.0,1.0,6.0,0.9273372888565063,0.295048517666048,0.9344273805618286,0.5455470381977883,3.0545422262396693,1,3.0545422262396693,1,3.0545422262396693,1,3.0545422262396693,1,3.0545422262396693,1
2023-01-24,155.8999938964844,160.2100067138672,154.5,154.8600006103516,154.8600006103516,6390200.0,-0.6479723734363156,2.3177179653333093,2.012061734445548,2.1510857589531285,3.042652356503715,150.76799926757812,149.3759994506836,138.53433278401693,144.05600001017254,147.4658996582031,152.11106500061396,149.0568072713003,143.66398399135903,145.02011882855336,150.07800431201,148.0065878841464,144.0099250496343,3.996662834512108,2.329238193255141,0.8459237720719439,0.8459237720719439,-0.8459237720719439,-0.8459237720719439,-0.8459237720719439,0.8459237720719439,0.8459237720719439,-0.8459237720719439,0.8459237720719439,6.579986572265597,4.561998367309568,160.2100067138672,148.30769676208496,149.17699661254883,150.04629646301268,1.0,0.9616699948230848,-0.6479723734363156,-1.0,0.6479723734363156,0.957262089471044,-1.0,0.6479723734363156,0.9353703012867142,-1.0,-0.6479723734363156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6479723734363156,1,-0.6479723734363156,-1,-0.6479723734363156,1,-0.6479723734363156,1,-0.6479723734363156,1
2023-01-25,151.2100067138672,156.3999938964844,149.8200073242188,156.1699981689453,156.1699981689453,9390500.0,0.8459237720719439,1.688841311189821,2.0111901962280228,2.1442324495973906,3.0446170244616524,152.91199951171876,150.2489990234375,139.36966603597006,143.99633331298827,147.4663996887207,153.4640427233911,150.35011470723575,144.47082361571944,145.38568864299245,150.1986378537315,149.26249715873087,144.9106712066203,4.351825952110573,2.7337557450262278,5.711723297387502,5.711723297387502,-5.711723297387502,-5.711723297387502,-5.711723297387502,5.711723297387502,5.711723297387502,-5.711723297387502,5.711723297387502,7.069992065429716,4.710498046874998,156.3999938964844,150.17361030578613,151.08600997924805,151.99840965270997,1.0,0.9678695479907689,0.8459237720719439,-1.0,-0.8459237720719439,0.9618650720149007,-1.0,-0.8459237720719439,0.9379534371871163,-1.0,-0.8459237720719439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8459237720719439,1,-0.8459237720719439,1,0.8459237720719439,1,0.8459237720719439,1,0.8459237720719439,1
2023-01-26,158.1900024414062,165.1699981689453,158.1000061035156,165.0899963378906,165.0899963378906,13354600.0,5.711723297387502,2.444743713750695,2.3964505646470258,2.3924622930389767,3.121994571991503,156.647998046875,152.26799926757812,140.43566589355467,144.03083318074545,147.58199966430664,157.33936059489093,153.0300931855366,145.80109282360146,146.031731518235,150.49351623955644,151.69749703244776,146.40543603115884,5.292061001288914,3.245416796278765,-0.3452614198761514,-0.3452614198761514,0.3452614198761514,0.3452614198761514,0.3452614198761514,-0.3452614198761514,-0.3452614198761514,0.3452614198761514,-0.3452614198761514,3.6399993896484943,4.743997955322269,165.1699981689453,146.0368981933594,146.9789978027344,147.92109741210942,0.0,0.9750389051580423,5.711723297387502,-1.0,-5.711723297387502,0.9688197635804752,-1.0,-5.711723297387502,1.0016670154508405,1.0,-5.711723297387502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.711723297387502,1,5.711723297387502,1,5.711723297387502,1,5.711723297387502,1,5.711723297387502,1
2023-01-27,165.0500030517578,167.2400054931641,163.6000061035156,164.5200042724609,164.5200042724609,9872300.0,-0.3452614198761514,2.6623013127895647,2.347657348216344,2.325743535732874,3.1221594800218324,159.3019989013672,153.75999908447267,141.39899953206378,144.06299997965496,147.6902996826172,159.73290848741428,155.1191679286137,147.00876452997952,146.63790439542274,150.77126847783177,153.67019045398823,147.7472559008849,5.922934553103346,3.780920347643681,0.1397980315866002,0.1397980315866002,-0.1397980315866002,-0.1397980315866002,-0.1397980315866002,0.1397980315866002,0.1397980315866002,0.1397980315866002,0.1397980315866002,3.0400085449217897,4.723498535156248,167.2400054931641,154.73320266723633,155.68200225830077,156.63080184936524,1.0,0.9815080871010086,-0.3452614198761514,-1.0,0.3452614198761514,0.9750449539501921,-1.0,0.3452614198761514,1.0094222824429198,1.0,-0.3452614198761514,1.0,2.0,1.0,0.7383583784103394,0.1938610906659816,0.9827673435211182,0.2864086981302795,-0.3452614198761514,1,-0.3452614198761514,1,-0.3452614198761514,1,-0.3452614198761514,1,-0.3452614198761514,1
2023-01-30,164.0700073242188,166.4400024414062,163.3999938964844,164.75,164.75,8169800.0,0.1397980315866002,2.616791062534777,2.3386522625223214,2.294006755563547,3.1134920984830328,161.0779998779297,155.28399963378905,142.39899953206378,144.1451665242513,147.82059967041016,161.40527232494287,156.8702283052294,148.15336036675504,147.2317435955728,151.04807504262718,155.37477653799004,149.00671842674527,6.368058111244778,4.2983479003639005,1.9544772204571144,1.9544772204571144,-1.9544772204571144,-1.9544772204571144,-1.9544772204571144,1.9544772204571144,1.9544772204571144,1.9544772204571144,1.9544772204571144,3.7299957275390057,4.795998382568358,166.4400024414062,156.84830871582034,157.7930084228516,158.73770812988283,1.0,0.9878860524130462,0.1397980315866002,-1.0,-0.1397980315866002,0.9808358055866967,-1.0,-0.1397980315866002,1.0194618027390276,1.0,0.1397980315866002,0.0,0.0,2.0,0.0612802803516387,0.0324786331758193,0.9937339425086976,0.9327951967716216,0.1397980315866002,1,0.1397980315866002,1,0.1397980315866002,1,0.1397980315866002,-1,0.1397980315866002,1
2023-01-31,164.2799987792969,168.0099945068359,164.2799987792969,167.9700012207031,167.9700012207031,6421300.0,1.9544772204571144,2.4237356049148584,2.274497187912642,2.286515007912001,3.0123935236913586,163.7,157.23399963378907,143.6499994913737,144.44449996948242,147.96749969482423,163.5935152901963,158.88836883531553,149.43185332507426,147.9116864685279,151.38316268971778,157.3125034122536,150.4114060411125,6.901097371141077,4.818897794519336,2.292079582982809,2.292079582982809,-2.292079582982809,-2.292079582982809,-2.292079582982809,2.292079582982809,2.292079582982809,2.292079582982809,2.292079582982809,6.080001831054688,4.903998565673828,168.0099945068359,155.88880599975582,156.84800567626948,157.80720535278314,1.0,0.9944996141890029,1.9544772204571144,-1.0,-1.9544772204571144,0.9871101294888189,-1.0,-1.9544772204571144,0.9947440449952116,-1.0,1.9544772204571144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9544772204571144,1,1.9544772204571144,1,1.9544772204571144,1,-1.9544772204571144,1,1.9544772204571144,1
2023-02-01,167.7299957275391,173.0800018310547,167.0,171.8200073242188,171.8200073242188,8853900.0,2.292079582982809,2.388129771282873,1.9681850605212472,2.2974230187904685,3.002946615388008,166.8300018310547,159.87100067138672,145.10166625976564,144.86933339436848,148.11669982910155,166.33567930153714,161.23957583329795,150.87625035727714,148.69556584084563,151.78785268248018,159.54442709101747,151.99722835837963,7.547198732637838,5.364557982143037,1.641247785601806,1.641247785601806,1.641247785601806,-1.641247785601806,-1.641247785601806,1.641247785601806,1.641247785601806,1.641247785601806,1.641247785601806,5.940002441406193,4.989498138427733,173.0800018310547,157.2211976623535,158.20199737548825,159.182797088623,1.0,1.0016037408328835,2.292079582982809,1.0,-2.292079582982809,0.9939942339976969,-1.0,-2.292079582982809,0.8566924960808671,-1.0,-2.292079582982809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.292079582982809,1,2.292079582982809,-1,2.292079582982809,1,2.292079582982809,-1,2.292079582982809,1
2023-02-02,175.7100067138672,178.8399963378906,172.8999938964844,174.6399993896484,174.6399993896484,10667100.0,1.641247785601806,1.1670746491862132,1.9349149963483976,2.2344258828424803,2.940626704781791,168.74000244140626,162.69400024414062,146.62266642252604,145.45049997965495,148.23719985961915,169.10378599757422,163.6760164799071,152.4093954561398,149.54620300638015,152.24037043905776,161.86682282926836,153.67447065699213,8.19235217227623,5.930116820169675,-2.061386919432721,-2.061386919432721,-2.061386919432721,2.061386919432721,2.061386919432721,-2.061386919432721,-2.061386919432721,-2.061386919432721,-2.061386919432721,5.220001220703097,5.032998657226562,178.8399963378906,162.10310592651368,163.10100555419922,164.09890518188476,0.0,1.0080588684331442,1.641247785601806,1.0,1.641247785601806,1.0011102509577097,1.0,-1.641247785601806,0.8659562222251624,-1.0,-1.641247785601806,0.0,0.0,2.0,0.007148862,0.00511455,0.9930670261383056,0.895234614610672,1.641247785601806,1,-1.641247785601806,1,1.641247785601806,1,-1.641247785601806,-1,1.641247785601806,1
2023-02-03,170.0200042724609,175.0800018310547,169.8600006103516,171.0399932861328,171.0399932861328,6481700.0,-2.061386919432721,1.7951316412255778,2.1961122801542787,2.213260285437073,2.9302829504377903,170.04400024414062,164.6729995727539,148.0423329671224,145.89133326212564,148.29129974365233,169.74918842709377,165.0149213537663,153.61136950968776,150.2509174417819,152.61264019840578,163.27807982263212,154.96080566655812,8.317274156074006,6.407548287350542,-1.1634648693220804,-1.1634648693220804,-1.1634648693220804,1.1634648693220804,1.1634648693220804,-1.1634648693220804,-1.1634648693220804,-1.1634648693220804,-1.1634648693220804,3.819992065429716,4.918998718261719,175.0800018310547,167.76739929199215,168.77399902343748,169.7805987548828,0.0,1.0147438484308868,-2.061386919432721,1.0,-2.061386919432721,1.0065442109512264,1.0,-2.061386919432721,0.9922521515451094,-1.0,2.061386919432721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.061386919432721,1,-2.061386919432721,1,-2.061386919432721,1,2.061386919432721,1,-2.061386919432721,1
2023-02-06,168.0,171.1699981689453,167.3500061035156,169.0500030517578,169.0500030517578,4310600.0,-1.1634648693220804,1.996998205069237,2.2177895530599887,2.224277315866757,2.9304860589227046,170.90400085449218,165.99100036621093,149.33399963378903,146.25716654459634,148.40079971313477,169.51612663531512,165.74857257158294,154.6074103833697,150.86728090440403,152.93813253213554,164.16606801172838,156.00444991731365,8.161618094414735,6.7583622487633805,1.3191337990430774,1.3191337990430774,1.3191337990430774,-1.3191337990430774,-1.3191337990430774,1.3191337990430774,1.3191337990430774,1.3191337990430774,1.3191337990430774,5.1199951171875,4.844498443603515,171.1699981689453,164.2582046508789,165.24200439453125,166.2258041381836,1.0,1.021037144106402,-1.1634648693220804,1.0,-1.1634648693220804,1.0109147262595444,1.0,-1.1634648693220804,0.9970832041668148,-1.0,1.1634648693220804,0.0,1.0,0.0,0.00350758,0.00350758,0.0238060019910335,0.0238060019910335,-1.1634648693220804,1,-1.1634648693220804,1,-1.1634648693220804,1,-1.1634648693220804,1,-1.1634648693220804,1
2023-02-07,167.5700073242188,171.7299957275391,166.6100006103516,171.2799987792969,171.2799987792969,6179200.0,1.3191337990430774,1.9018519700113103,2.157899946089862,2.0467456288771544,2.8927159024571747,171.56600036621094,167.63300018310548,150.73699951171875,146.7441665649414,148.51079971313476,170.1040840166424,166.75428642753093,155.68306124762307,151.53655034292512,153.30133780435654,165.26051889904662,157.1359720552383,8.124546843808304,7.031599167772366,-0.9633313336313748,-0.9633313336313748,-0.9633313336313748,0.9633313336313748,0.9633313336313748,-0.9633313336313748,-0.9633313336313748,-0.9633313336313748,-0.9633313336313748,3.2200012207030966,4.821498870849604,171.7299957275391,160.51210159301758,161.4810012817383,162.449900970459,0.0,1.027209483281302,1.3191337990430774,1.0,1.3191337990430774,1.015536220866553,1.0,1.3191337990430774,1.054307831732704,1.0,-1.3191337990430774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3191337990430774,1,1.3191337990430774,1,1.3191337990430774,-1,1.3191337990430774,-1,1.3191337990430774,1
