Date_JBL_L01d,Open_JBL_L01d,High_JBL_L01d,Low_JBL_L01d,Close_JBL_L01d,Adj Close_JBL_L01d,Volume_JBL_L01d,Daily_Return_JBL_L01d,Vol5_JBL_L01d,Vol10_JBL_L01d,Vol20_JBL_L01d,Vol60_JBL_L01d,SMA5_JBL_L01d,SMA10_JBL_L01d,SMA30_JBL_L01d,SMA60_JBL_L01d,SMA100_JBL_L01d,EMA5_JBL_L01d,EMA10_JBL_L01d,EMA30_JBL_L01d,EMA60_JBL_L01d,EMA100_JBL_L01d,Short12_JBL_L01d,Long26_JBL_L01d,MACD_JBL_L01d,SIGNAL9_JBL_L01d,Ret5/10_JBL_L01d,Ret10/30_JBL_L01d,Ret30/60_JBL_L01d,Ret30/100_JBL_L01d,Emaret5/10_JBL_L01d,Emaret10/30_JBL_L01d,Emaret30/60_JBL_L01d,Emaret30/100_JBL_L01d,RetMACD_JBL_L01d,DayRange_JBL_L01d,average20r_JBL_L01d,PRVHI_JBL_L01d,HitLevel_JBL_L01d,hitlevel_2_JBL_L01d,hitlevel_1.8_JBL_L01d,positive_return_dummy,sma_ratio_L01d,RetMACD_L01d,R_sma_ratio_L01d,ret_sma_ratio_L01d,ema_ratio_L01d,R_ema_ratio_L01d,ret_ema_ratio_L01d,volatility_ratio_L01d,R_vol_ratio_L01d,ret_vol_ratio_L01d,negative_L01d,neutral_L01d,positive_L01d,negative_max_L01d,negative_avg_L01d,positive_max_L01d,positive_avg_L01d,ret_logit,logit,ret_tree,tree,ret_xgb,xgb,ret_rf,rf,ret_ensemble,ensemble
2023-01-19,77.47000122070312,78.51000213623047,77.19999694824219,78.05999755859375,78.05999755859375,1404600.0,-0.4209744018677272,1.009339915203946,1.9568140812132269,1.988479620069845,1.9842966560263864,77.70200042724609,74.04200134277343,71.06900024414062,68.9531665166219,65.12759990692139,77.138437312146,75.03299618594755,71.59408328605954,69.01481376369576,66.65563093286197,74.41070923975141,72.02910972932627,2.381599510425147,1.3433654112642113,1.742250388018156,1.742250388018156,1.742250388018156,1.742250388018156,-1.742250388018156,1.742250388018156,1.742250388018156,1.742250388018156,1.742250388018156,1.6899948120117188,1.7850002288818358,78.51000213623047,75.77929702758789,76.13299713134765,76.48669723510743,1.0,1.0494313905364185,-0.4209744018677272,1.0,-0.4209744018677272,1.028060203286841,1.0,-0.4209744018677272,1.0021080336101735,1.0,0.4209744018677272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4209744018677272,-1,0.4209744018677272,-1,0.4209744018677272,-1,0.4209744018677272,-1,0.4209744018677272,-1
2023-01-20,78.29000091552734,79.41999816894531,77.7300033569336,79.41999816894531,79.41999816894531,1370300.0,1.742250388018156,1.066047682128079,1.7400482063028724,1.9964828082424455,1.9918940505756413,78.37200012207032,75.44000091552735,71.35700022379557,69.22883313496908,65.30039989471436,77.89895759774578,75.83063291012895,72.09898102043927,69.35596735075312,66.90839068011114,75.18136907501201,72.57658294707582,2.604786127936194,1.5956495545986078,2.0397919717095663,2.0397919717095663,2.0397919717095663,2.0397919717095663,-2.0397919717095663,2.0397919717095663,2.0397919717095663,2.0397919717095663,2.0397919717095663,1.8899993896484373,1.811000442504883,79.41999816894531,74.58300163269043,74.9400016784668,75.29700172424316,1.0,1.0388653124464569,1.742250388018156,1.0,1.742250388018156,1.0272755825481255,1.0,1.742250388018156,1.0023037157350203,1.0,1.742250388018156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.742250388018156,1,-1.742250388018156,-1,-1.742250388018156,-1,-1.742250388018156,-1,-1.742250388018156,1
2023-01-23,79.5999984741211,81.44999694824219,79.55999755859375,81.04000091552734,81.04000091552734,1811200.0,2.0397919717095663,1.0517722785894328,1.607482090954297,2.009079148724072,1.9764802660228264,79.04799957275391,76.74600067138672,71.70566685994466,69.50099983215333,65.49129989624024,78.9459720370063,76.77779072929229,72.67582101367077,69.73905041845063,67.18822454615898,76.08269705047591,73.20350279659075,2.87919425388516,1.8523584944559184,-0.4935852928923962,-0.4935852928923962,-0.4935852928923962,-0.4935852928923962,0.4935852928923962,-0.4935852928923962,-0.4935852928923962,-0.4935852928923962,-0.4935852928923962,1.6200027465820312,1.8015007019042968,81.44999694824219,75.43579719543457,75.79799728393554,76.16019737243653,0.0,1.0299950340242998,2.0397919717095663,1.0,2.0397919717095663,1.0282396938895872,1.0,2.0397919717095663,1.0164934015591478,1.0,2.0397919717095663,0.0,1.0,0.0,0.002687526,0.002687526,0.016676307,0.016676307,2.0397919717095663,1,-2.0397919717095663,-1,-2.0397919717095663,1,-2.0397919717095663,-1,2.0397919717095663,1
2023-01-24,80.0,81.62000274658203,80.0,80.63999938964844,80.63999938964844,1241200.0,-0.4935852928923962,1.2134023259100002,1.3310395994671296,1.971052631595516,1.9728724526792143,79.50999908447265,77.68000030517578,72.00200017293294,69.77599983215332,65.68789989471435,79.51064782122035,77.48001048572067,73.18963897341126,70.09645858144071,67.45459632523797,76.78382048727168,73.75435439607651,3.029466091195175,2.08778001380377,-0.9548569554741948,-0.9548569554741948,-0.9548569554741948,-0.9548569554741948,0.9548569554741948,-0.9548569554741948,-0.9548569554741948,-0.9548569554741948,-0.9548569554741948,1.5400009155273438,1.823500823974609,81.62000274658203,77.48669540405274,77.8469955444336,78.20729568481445,0.0,1.0235581716285722,-0.4935852928923962,1.0,-0.4935852928923962,1.0262085320170926,1.0,-0.4935852928923962,0.9990775779340286,-1.0,-0.4935852928923962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4935852928923962,1,0.4935852928923962,-1,-0.4935852928923962,-1,0.4935852928923962,-1,-0.4935852928923962,1
2023-01-25,79.05999755859375,79.95999908447266,78.41999816894531,79.87000274658203,79.87000274658203,1264100.0,-0.9548569554741948,1.396169579177454,1.5020482827303772,1.9894040653887208,1.978909248886904,79.80599975585938,78.44800033569337,72.28200022379558,70.04083321889242,65.88359992980958,79.63043279634091,77.91455453315,73.62063018458358,70.41690265242896,67.70044595734379,77.25861775793481,74.20736538500284,3.0512523729319696,2.2804744856294104,-1.9907398430046996,-1.9907398430046996,-1.9907398430046996,-1.9907398430046996,1.9907398430046996,-1.9907398430046996,-1.9907398430046996,-1.9907398430046996,-1.9907398430046996,3.139999389648437,1.943500518798828,79.95999908447266,77.6083009338379,77.9730010986328,78.33770126342773,0.0,1.0173108226386254,-0.9548569554741948,1.0,-0.9548569554741948,1.0220225639929812,1.0,-0.9548569554741948,1.0053033338985706,1.0,0.9548569554741948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9548569554741948,1,0.9548569554741948,-1,0.9548569554741948,-1,0.9548569554741948,-1,-0.9548569554741948,1
2023-01-26,80.36000061035156,80.63999938964844,77.5,78.27999877929688,78.27999877929688,1671000.0,-1.9907398430046996,1.752933287305896,1.4035474955063292,2.075348146851674,1.988791067776123,79.85,78.77600021362305,72.48966674804687,70.25633322397867,66.08349990844727,79.18028812399291,77.98099894154034,73.92123461004896,70.67470908281807,67.90994205282801,77.41575329968282,74.50904193272832,2.9067113669544966,2.405721861894428,-1.3796651097295638,-1.3796651097295638,-1.3796651097295638,-1.3796651097295638,1.3796651097295638,-1.3796651097295638,-1.3796651097295638,-1.3796651097295638,-1.3796651097295638,1.5100021362304688,1.9255008697509768,80.63999938964844,75.68429794311524,76.072998046875,76.46169815063476,0.0,1.0136335912392669,-1.9907398430046996,1.0,-1.9907398430046996,1.0153792487750977,1.0,-1.9907398430046996,1.0435224596882062,1.0,-1.9907398430046996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9907398430046996,1,1.9907398430046996,1,1.9907398430046996,1,1.9907398430046996,1,-1.9907398430046996,1
2023-01-27,77.6500015258789,78.69000244140625,77.18000030517578,77.19999694824219,77.19999694824219,723200.0,-1.3796651097295638,1.5522581034220737,1.4631518689736491,2.0046903091953814,1.9839866965834048,79.40599975585937,78.88899993896484,72.63433329264323,70.47216650644938,66.27739986419678,78.52019106540934,77.83899857912249,74.13276766412595,70.88865294725821,68.09390353590551,77.3825600148458,74.70837193387749,2.6741880809683067,2.4594151057092035,-0.5181268293994185,-0.5181268293994185,-0.5181268293994185,-0.5181268293994185,0.5181268293994185,-0.5181268293994185,-0.5181268293994185,-0.5181268293994185,-0.5181268293994185,1.0400009155273438,1.9250007629394528,78.69000244140625,76.40389747619629,76.78899765014648,77.17409782409668,0.0,1.0065535095804805,-1.3796651097295638,1.0,-1.3796651097295638,1.0087513007454023,1.0,-1.3796651097295638,1.0104353585876509,1.0,-1.3796651097295638,0.0,1.0,2.0,0.1871606856584549,0.066192269444073,0.9982977509498596,0.6121999099832865,-1.3796651097295638,1,-1.3796651097295638,-1,-1.3796651097295638,1,-1.3796651097295638,-1,-1.3796651097295638,1
2023-01-30,76.4000015258789,77.20999908447266,76.16999816894531,76.80000305175781,76.80000305175781,872300.0,-0.5181268293994185,0.6312084115419438,1.304116853359831,2.0067670136885822,1.9599173510188628,78.55800018310546,78.8029998779297,72.77433344523112,70.65133317311604,66.4736999130249,77.94679506085883,77.65009030141981,74.30484736655382,71.08246770478279,68.26630154612042,77.2929358666784,74.863307572239,2.4296282944394108,2.453457743455245,-2.3828048553941708,2.3828048553941708,2.3828048553941708,2.3828048553941708,-2.3828048553941708,2.3828048553941708,2.3828048553941708,2.3828048553941708,-2.3828048553941708,2.139999389648437,1.981000518798828,77.20999908447266,74.45500076293945,74.84000091552734,75.22500106811523,1.0,0.9968909851756437,-0.5181268293994185,-1.0,-0.5181268293994185,1.0038210484789816,1.0,-0.5181268293994185,1.0239038970930916,1.0,-0.5181268293994185,0.0,4.0,2.0,0.086600192,0.025647471941159,0.9982886910438538,0.44293319682975,-0.5181268293994185,1,0.5181268293994185,-1,-0.5181268293994185,1,0.5181268293994185,1,-0.5181268293994185,1
2023-01-31,77.0999984741211,78.69999694824219,76.55999755859375,78.62999725341797,78.62999725341797,1329200.0,2.3828048553941708,1.696584254089704,1.5027386460218577,2.0314133487539205,1.9111330061378864,78.15599975585937,78.83299942016602,73.11700007120768,70.90066649119059,66.67939987182618,78.17452912504521,77.82825520178311,74.58388929473861,71.32992768998393,68.47152324329461,77.4986376184845,75.1423216226967,2.356315995787796,2.4340293939217554,-1.729620574662356,1.729620574662356,1.729620574662356,1.729620574662356,-1.729620574662356,1.729620574662356,1.729620574662356,1.729620574662356,-1.729620574662356,2.8499984741210938,2.0160003662109376,78.69999694824219,72.85179794311523,73.247998046875,73.64419815063476,1.0,0.9914122300396264,-2.3828048553941708,-1.0,-2.3828048553941708,1.0044492057847672,1.0,2.3828048553941708,1.062936667531635,1.0,2.3828048553941708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3828048553941708,1,-2.3828048553941708,1,2.3828048553941708,1,2.3828048553941708,-1,2.3828048553941708,1
2023-02-01,77.86000061035156,80.56999969482422,77.72000122070312,79.98999786376953,79.98999786376953,1762000.0,1.729620574662356,1.923167763544323,1.5943175676899828,1.9723074628755668,1.9105819426090709,78.17999877929688,78.99299926757813,73.48100001017252,71.18316644032797,66.88939983367919,78.77968537128666,78.22129932214428,74.93267049274061,71.6138644169933,68.69961184964065,77.88192381006681,75.50140875166507,2.380515058401741,2.423326526817753,-1.700213335006923,1.700213335006923,1.700213335006923,1.700213335006923,-1.700213335006923,1.700213335006923,1.700213335006923,1.700213335006923,-1.700213335006923,2.0100021362304688,1.9790004730224608,80.56999969482422,74.26479614257812,74.66799621582031,75.0711962890625,1.0,0.9897079425288395,-1.729620574662356,-1.0,-1.729620574662356,1.007138542238256,1.0,1.729620574662356,1.0323071829006214,1.0,1.729620574662356,4.0,0.0,0.0,0.9308272004127502,0.9308272004127502,0.067675851,0.067675851,1.729620574662356,1,1.729620574662356,1,1.729620574662356,-1,-1.729620574662356,1,1.729620574662356,1
2023-02-02,80.55000305175781,82.20999908447266,80.19999694824219,81.3499984741211,81.3499984741211,1639200.0,1.700213335006923,1.6330031987080955,1.640928159565512,1.876905722057678,1.9127664634823185,78.79399871826172,79.32199935913086,73.91800003051758,71.47266642252605,67.09559982299805,79.63645640556481,78.79015371341279,75.34669165282968,71.93308192706306,68.9501145550759,78.41547375838286,75.93463761999514,2.480836138387716,2.4348284491317456,-1.0079898097171758,1.0079898097171758,1.0079898097171758,1.0079898097171758,-1.0079898097171758,1.0079898097171758,1.0079898097171758,1.0079898097171758,1.0079898097171758,2.19000244140625,2.039500427246094,82.20999908447266,76.2161986541748,76.6119987487793,77.0077988433838,1.0,0.9933435787658527,-1.700213335006923,-1.0,-1.700213335006923,1.01074122402693,1.0,1.700213335006923,0.9812518976522865,-1.0,1.700213335006923,2.0,0.0,3.0,0.9953612685203552,0.3986214161523132,0.9980515241622924,0.5992200108131043,1.700213335006923,1,1.700213335006923,1,-1.700213335006923,1,1.700213335006923,1,1.700213335006923,1
2023-02-03,80.5,82.69000244140625,80.5,82.16999816894531,82.16999816894531,1665700.0,1.0079898097171758,1.1068270995791605,1.591147506976338,1.8222728457104755,1.8882165791244927,79.78799896240234,79.59699935913086,74.35066655476888,71.79683303833008,67.30269981384278,80.48097032669165,79.40467088714597,75.78690497645005,72.26871852515757,69.21189442861787,78.99309289846938,76.39651617917664,2.5965767192927416,2.467178103163945,0.5476507090963889,0.5476507090963889,0.5476507090963889,0.5476507090963889,-0.5476507090963889,0.5476507090963889,0.5476507090963889,0.5476507090963889,0.5476507090963889,1.9199981689453125,2.0145004272460936,82.69000244140625,77.72309814453125,78.13099822998046,78.53889831542969,1.0,1.0023995829592736,1.0079898097171758,1.0,-1.0079898097171758,1.0135546111774125,1.0,1.0079898097171758,0.9650761813326556,-1.0,-1.0079898097171758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0079898097171758,1,1.0079898097171758,1,1.0079898097171758,-1,1.0079898097171758,-1,1.0079898097171758,1
2023-02-06,81.31999969482422,82.77999877929688,80.86000061035156,82.62000274658203,82.62000274658203,1192900.0,0.5476507090963889,0.7102338576739965,1.4815071509108804,1.7092368638455513,1.88491842194603,80.95199890136719,79.75499954223633,74.76133321126302,72.11466643015544,67.53789985656738,81.19398113332178,79.9892766797707,76.22774999387792,72.60810489307313,69.4774015240231,79.55107902894825,76.85751518416963,2.693563844778623,2.5124552514868808,0.9924953613707572,0.9924953613707572,0.9924953613707572,0.9924953613707572,-0.9924953613707572,0.9924953613707572,0.9924953613707572,0.9924953613707572,0.9924953613707572,1.94000244140625,1.967500686645508,82.77999877929688,78.25810150146485,78.66100158691407,79.06390167236329,1.0,1.0150084554698913,0.5476507090963889,1.0,0.5476507090963889,1.0150608244449315,1.0,0.5476507090963889,0.9067962008036925,-1.0,-0.5476507090963889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5476507090963889,1,0.5476507090963889,1,-0.5476507090963889,-1,-0.5476507090963889,-1,0.5476507090963889,1
2023-02-07,82.95999908447266,83.66000366210938,81.72000122070312,83.44000244140625,83.44000244140625,2014800.0,0.9924953613707572,0.5089449756997698,1.4783854288339429,1.444008892666218,1.862748166726408,81.91399993896485,80.03499984741211,75.23100001017252,72.46516647338868,67.7815998840332,81.94265490268327,80.61668136370443,76.69305660339589,72.9632490749857,69.75388867090197,80.14937493855717,77.34510683285383,2.8042681057033434,2.5708178223301736,-1.1745006331007453,-1.1745006331007453,-1.1745006331007453,-1.1745006331007453,1.1745006331007453,-1.1745006331007453,-1.1745006331007453,-1.1745006331007453,-1.1745006331007453,1.279998779296875,1.9705005645751956,83.66000366210938,78.45149726867676,78.84499740600586,79.23849754333496,0.0,1.0234772299011068,0.9924953613707572,1.0,0.9924953613707572,1.016447880470255,1.0,0.9924953613707572,0.7752034968870312,-1.0,-0.9924953613707572,0.0,1.0,0.0,0.0122111206874251,0.0122111206874251,0.037336074,0.037336074,0.9924953613707572,1,0.9924953613707572,-1,-0.9924953613707572,1,-0.9924953613707572,-1,0.9924953613707572,1
